ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2434,Tito Maddox,4-Jun,190lb,9,0,3.9,0.3,1.3,0.25,0,0.3,0,0.3,1,0.333,0.25,0.6,0.9,0.625,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.4,1.2
2435,Gerald Madkins,4-Jun,200lb,48,0,8.8,0.5,1.5,0.366,0.3,0.7,0.375,0.3,0.8,0.359,0.451,0.3,0.4,0.762,0.1,0.5,0.5,1.4,0.5,0,0.6,0.8,1.7
2436,Mark Madsen,9-Jun,240lb,453,70,11.8,0.8,1.8,0.457,0,0,0.063,0.8,1.8,0.465,0.457,0.5,0.9,0.527,1.2,1.3,2.6,0.4,0.3,0.2,0.5,1.9,2.2
2437,Norm Mager,5-Jun,185lb,24,,,1.7,5.9,0.282,,,,1.7,5.9,0.282,0.282,1.8,2.3,0.786,,,2,1,,,,2.8,5.2
2438,Corey Maggette,6-Jun,218lb,827,478,28.2,4.9,10.8,0.453,0.6,1.7,0.324,4.4,9.1,0.478,0.479,5.6,6.8,0.822,1.1,3.8,4.9,2.1,0.7,0.2,2.3,2.8,16
2439,Dave Magley,8-Jun,202lb,14,0,4,0.3,1.1,0.25,0,0.1,0,0.3,1.1,0.267,0.25,0.3,0.6,0.5,0.1,0.6,0.7,0.1,0.1,0,0.1,0.4,0.9
2440,Jamaal Magloire,11-Jun,259lb,680,314,21.5,2.6,5.4,0.48,0,0,0,2.6,5.4,0.481,0.48,2,3.2,0.639,2.1,4.4,6.5,0.6,0.3,0.9,1.5,2.6,7.2
2441,Randolph Mahaffey,7-Jun,210lb,321,,29.9,4.6,10.3,0.445,0,0,0,4.6,10.3,0.447,0.445,2.7,3.9,0.684,2.7,5.2,8,1.6,,,2.7,3.5,11.9
2442,Ian Mahinmi,11-Jun,250lb,439,92,16.8,1.9,3.6,0.535,0,0,0,1.9,3.6,0.537,0.535,1.3,2.1,0.597,1.4,2.9,4.3,0.5,0.5,0.7,0.9,2.6,5.1
2443,John Mahnken,8-Jun,220lb,414,,10.5,2.3,8.6,0.272,,,,2.3,8.6,0.272,0.272,1.1,1.7,0.65,,,2.9,1.3,,,,2.8,5.8
2444,Brian Mahoney,3-Jun,175lb,19,,9.5,0.9,3,0.298,0,0.1,0,0.9,2.9,0.309,0.298,1.3,2.1,0.6,0.2,0.5,0.7,0.6,,,0.9,1.8,3.1
2445,Mo Mahoney,2-Jun,205lb,8,,5.6,0.5,1.5,0.333,,,,0.5,1.5,0.333,0.333,0.5,0.6,0.8,,,1.1,0.3,,,,0.9,1.5
2446,Rick Mahorn,10-Jun,240lb,1117,613,23.1,2.8,5.6,0.493,0,0,0.132,2.8,5.6,0.495,0.493,1.4,2,0.704,1.6,4.6,6.2,1,0.6,0.9,1.3,3.1,6.9
2447,Dan Majerle,6-Jun,215lb,955,454,31.6,4.1,9.6,0.431,1.4,4,0.358,2.7,5.6,0.482,0.505,1.7,2.4,0.741,1.2,3.3,4.5,2.9,1.3,0.4,1.2,2,11.4
2448,Renaldo Major,7-Jun,200lb,1,0,27,2,10,0.2,0,0,,2,10,0.2,0.2,1,2,0.5,0,2,2,0,2,0,1,4,5
2449,Thon Maker,1-Jul,216lb,6,0,3.2,0.7,1.3,0.5,0.3,0.7,0.5,0.3,0.7,0.5,0.625,0.5,0.7,0.75,0.3,1,1.3,0,0,0.2,0,0.5,2.2
2450,Lionel Malamed,9-May,150lb,44,,,2.2,6.6,0.334,,,,2.2,6.6,0.334,0.334,1.5,1.8,0.831,,,,1.4,,,,1.2,5.9
2451,Jeff Malone,4-Jun,205lb,905,755,32.8,7.8,16.2,0.484,0.1,0.4,0.268,7.7,15.9,0.489,0.487,3.3,3.7,0.871,0.6,2,2.6,2.4,0.6,0.1,1.7,1.9,19
2452,Karl Malone,9-Jun,250lb,1476,1471,37.2,9.2,17.8,0.516,0.1,0.2,0.274,9.1,17.5,0.519,0.518,6.6,8.9,0.742,2.4,7.7,10.1,3.6,1.4,0.8,3.1,3.1,25
2453,Moses Malone,10-Jun,215lb,1455,784,34,7.1,14.3,0.495,0,0.1,0.096,7.1,14.2,0.497,0.495,6.2,8.2,0.76,5.1,7.2,12.3,1.3,0.8,1.3,3.1,2.4,20.3
2454,Matt Maloney,3-Jun,192lb,295,206,25.3,2.7,6.5,0.408,1.4,3.6,0.372,1.3,2.9,0.453,0.512,0.7,0.9,0.797,0.2,1.5,1.7,2.9,0.8,0,1.3,1.3,7.4
2455,Steve Malovic,10-Jun,230lb,39,,11.4,0.8,1.7,0.463,0,0,,0.8,1.7,0.463,0.463,0.5,0.7,0.667,0.9,1.3,2.2,0.7,0.2,0.2,0.6,1.3,2.1
2456,Mike Maloy,7-Jun,215lb,71,,12.1,2.4,5.6,0.424,0,0,0,2.4,5.6,0.425,0.424,1.5,2.1,0.702,1.4,2.4,3.8,0.7,,,1.1,2.2,6.2
2457,Ted Manakas,2-Jun,180lb,5,,9,0.8,2,0.4,,,,0.8,2,0.4,0.4,0.8,0.8,1,0,0.6,0.6,0.4,0.2,0,,0.8,2.4
2458,John Mandic,4-Jun,205lb,81,,,1.5,4.7,0.316,,,,1.5,4.7,0.316,0.316,1.2,1.8,0.66,,,,1.1,,,,2.5,4.1
2459,Frank Mangiapane,10-May,195lb,6,,,0.3,2.2,0.154,,,,0.3,2.2,0.154,0.154,0.2,0.5,0.333,,,,0,,,,1,0.8
2460,Danny Manning,10-Jun,230lb,883,398,27.4,5.7,11.1,0.511,0,0.2,0.206,5.6,10.9,0.517,0.513,2.6,3.5,0.729,1.7,3.5,5.2,2.3,1.1,0.9,2.1,3.3,14
2461,Ed Manning,7-Jun,210lb,604,,16.9,2.5,5.6,0.448,0,0,0.125,2.5,5.6,0.448,0.448,0.8,1.1,0.764,1.3,3.2,4.5,0.8,0.8,0.2,1,2.4,5.9
2462,Guy Manning,6-Jun,195lb,73,,17.5,3.2,8.2,0.39,0,0.1,0.25,3.2,8.1,0.392,0.392,1.9,3.2,0.576,1.5,1.5,4.8,0.5,,,0.9,2.3,8.3
2463,Rich Manning,11-Jun,253lb,55,2,9.3,1.5,3.5,0.415,0,0.1,0.4,1.4,3.5,0.416,0.421,0.3,0.5,0.643,0.6,1.1,1.7,0.2,0.1,0.1,0.4,1.2,3.3
2464,Pace Mannion,7-Jun,190lb,216,4,9.8,1.2,2.9,0.413,0.1,0.4,0.203,1.1,2.5,0.443,0.425,0.6,0.9,0.663,0.4,0.8,1.2,1.1,0.5,0.1,0.6,1.1,3.1
2465,Nick Mantis,3-Jun,190lb,52,,14.5,2,5.4,0.367,,,,2,5.4,0.367,0.367,0.5,1,0.549,,,1.8,1.8,,,,2,4.5
2466,Pete Maravich,5-Jun,197lb,658,4,37,9.4,21.3,0.441,0.2,0.3,0.667,9.4,21.3,0.441,0.441,5.4,6.6,0.82,1,3.3,4.2,5.4,1.4,0.3,3.7,2.8,24.2
2467,Press Maravich,Jun-00,185lb,51,,,2,7.4,0.272,,,,2,7.4,0.272,0.272,0.6,1.1,0.517,,,,0.1,,,,2,4.6
2468,Devyn Marble,6-Jun,200lb,44,7,10.4,0.8,2.6,0.304,0.3,1.2,0.222,0.5,1.4,0.377,0.357,0.3,0.9,0.375,0.3,1.3,1.6,0.7,0.5,0.1,0.4,0.9,2.2
2469,Roy Marble,6-Jun,190lb,29,0,6.7,0.6,2.4,0.257,0,0.1,0,0.6,2.3,0.265,0.257,0.7,1.1,0.594,0.6,0.5,1.1,0.4,0.2,0.1,0.6,0.6,1.9
2470,Stephon Marbury,2-Jun,180lb,846,816,37.7,6.8,15.7,0.433,1.2,3.6,0.325,5.6,12.1,0.465,0.47,4.5,5.7,0.784,0.7,2.3,3,7.6,1.2,0.1,3,2.4,19.3
2471,Sarunas Marciulionis,5-Jun,200lb,363,30,22.4,4.3,8.6,0.505,0.3,0.9,0.369,4,7.6,0.522,0.526,3.8,4.9,0.768,0.8,1.5,2.3,2.2,1.3,0.1,2,2.7,12.8
2472,Saul Mariaschin,11-May,165lb,43,,,2.9,10.8,0.27,,,,2.9,10.8,0.27,0.27,1.9,2.7,0.709,,,,1.4,,,,2.8,7.7
2473,Jack Marin,7-Jun,200lb,849,,29,6,12.8,0.465,,,,6,12.8,0.465,0.465,2.8,3.4,0.843,0.9,2.3,5.2,2.1,0.5,0.2,,2.8,14.8
2474,Shawn Marion,7-Jun,220lb,1163,1062,34.5,6.3,12.9,0.484,0.7,2.1,0.331,5.6,10.9,0.513,0.51,2,2.5,0.81,2.3,6.3,8.7,1.9,1.5,1.1,1.5,2.2,15.2
2475,Boban Marjanovic,3-Jul,290lb,63,4,8.8,1.8,3.1,0.566,0,0,,1.8,3.1,0.566,0.566,1.5,1.9,0.769,1.3,2.1,3.3,0.3,0.2,0.4,0.5,1,5
2476,Damir Markota,10-Jun,225lb,30,0,5.7,0.6,1.7,0.365,0.2,0.5,0.375,0.4,1.2,0.361,0.423,0.2,0.4,0.636,0.4,0.7,1,0.2,0.1,0,0.5,0.7,1.7
2477,Sean Marks,10-Jun,250lb,230,11,9.9,1.1,2.5,0.448,0,0.1,0.2,1.1,2.4,0.459,0.452,0.5,0.8,0.665,0.7,1.5,2.2,0.2,0.1,0.4,0.5,1.5,2.8
2478,Harvey Marlatt,3-Jun,185lb,61,,12.2,1.4,3.8,0.373,,,,1.4,3.8,0.373,0.373,0.8,1,0.85,,,1.4,1.5,,,,1.5,3.7
2479,Jim Marsh,7-Jun,215lb,39,,9.6,1,3,0.333,,,,1,3,0.333,0.333,1.1,1.5,0.695,,,2.2,0.8,,,,1.3,3.1
2480,Ricky Marsh,3-Jun,200lb,60,,14.2,2.1,4.8,0.426,,,,2.1,4.8,0.426,0.426,0.4,0.6,0.697,0.3,1,1.3,1.5,0.5,0.3,0.8,1.9,4.5
2481,Donny Marshall,7-Jun,230lb,119,0,7.7,0.7,2.3,0.321,0.4,1.1,0.336,0.4,1.2,0.308,0.399,0.6,0.9,0.681,0.3,0.7,1,0.3,0.3,0,0.4,0.9,2.5
2482,Donyell Marshall,9-Jun,218lb,957,422,26.2,4.3,9.8,0.435,0.9,2.7,0.35,3.3,7.1,0.468,0.483,1.7,2.3,0.731,2,4.7,6.7,1.4,0.8,0.9,1.4,2.3,11.2
2483,Kendall Marshall,4-Jun,200lb,160,57,19.3,2,4.9,0.399,0.8,2.2,0.37,1.2,2.8,0.422,0.48,0.3,0.5,0.611,0.1,1.4,1.6,4.9,0.7,0.1,1.8,1.1,5
2484,Rawle Marshall,9-Jun,190lb,63,11,9.6,0.9,2.4,0.376,0.1,0.3,0.238,0.8,2,0.398,0.393,0.8,1.2,0.716,0.3,0.7,1,0.4,0.3,0.2,0.5,0.6,2.7
2485,Tom Marshall,4-Jun,215lb,168,,15.4,2.1,5.4,0.388,,,,2.1,5.4,0.388,0.388,1.5,2,0.709,,,2.9,1.1,,,,1.2,5.7
2486,Vester Marshall,7-Jun,200lb,13,,13.4,0.5,2.2,0.241,,,,0.5,2.2,0.241,0.241,0.2,0.5,0.429,1.1,1.8,2.8,0.3,0.3,0.2,,1.5,1.3
2487,Bill Martin,7-Jun,205lb,84,0,10.2,2,4.5,0.449,0,0.1,0,2,4.3,0.46,0.449,0.7,0.9,0.813,0.6,1,1.6,0.7,0.4,0.1,0.9,1.5,4.7
2488,Bob Martin,Jul-00,250lb,54,1,10.2,0.8,1.7,0.441,0,0,,0.8,1.7,0.441,0.441,0.6,0.9,0.608,0.7,1.5,2.2,0.3,0.1,0.6,0.5,2,2.1
2489,Brian Martin,9-Jun,212lb,8,0,2.6,0.4,0.9,0.429,0,0,,0.4,0.9,0.429,0.429,0,0.3,0,0.1,0.4,0.5,0,0,0.1,0.3,0.9,0.8
2490,Cartier Martin,7-Jun,220lb,243,15,13.8,1.8,4.5,0.392,0.9,2.4,0.372,0.9,2.1,0.414,0.491,0.6,0.9,0.729,0.4,1.5,1.9,0.5,0.4,0.1,0.5,1.3,5.1
2491,Cuonzo Martin,5-Jun,213lb,7,0,4.6,0.4,1.7,0.25,0.4,0.7,0.6,0,1,0,0.375,0,0.3,0,0.3,0.1,0.4,0.4,0.1,0,0.3,0.3,1.3
2492,Darrick Martin,11-May,170lb,514,178,17.8,2.3,6,0.382,0.7,2,0.34,1.6,4,0.402,0.438,1.6,1.9,0.843,0.2,0.9,1.1,2.9,0.7,0,1.2,1.7,6.9
2493,Dino Martin,8-May,160lb,92,,,3.9,13.2,0.294,,,,3.9,13.2,0.294,0.294,1.3,2,0.638,,,,0.8,,,,1.3,9.1
2494,Don Martin,7-Jun,210lb,137,,,1.3,4.6,0.282,,,,1.3,4.6,0.282,0.282,0.4,0.8,0.523,,,,0.3,,,,1.8,3
2495,Fernando Martin,9-Jun,220lb,24,0,6.1,0.4,1.3,0.29,0,0,0,0.4,1.3,0.3,0.29,0.2,0.5,0.364,0.3,0.8,1.2,0.4,0.3,0,0.8,1,0.9
2496,Jarell Martin,10-Jun,239lb,50,2,14.4,1.8,4.3,0.411,0.1,0.4,0.35,1.6,3.9,0.418,0.428,1.4,1.9,0.726,1.2,2.4,3.6,0.4,0.3,0.3,0.8,2.2,5
2497,Jeff Martin,5-Jun,195lb,143,49,18.8,2.7,6.4,0.417,0.2,0.7,0.282,2.5,5.7,0.434,0.433,1.1,1.6,0.694,0.9,1.1,2,0.8,0.5,0.3,0.7,1.4,6.7
2498,Kenyon Martin,9-Jun,234lb,757,667,30.6,5.1,10.6,0.483,0.1,0.4,0.234,5,10.2,0.492,0.487,2,3.2,0.629,1.7,5.1,6.8,1.9,1.2,1.1,1.7,3.3,12.3
2499,Kevin Martin,7-Jun,199lb,714,504,30.2,5.4,12.3,0.437,1.6,4.2,0.384,3.8,8.2,0.464,0.502,5,5.7,0.87,0.6,2.6,3.2,1.9,0.9,0.1,1.7,1.9,17.4
2500,LaRue Martin,11-Jun,208lb,271,,14,2.2,5.2,0.416,,,,2.2,5.2,0.416,0.416,0.9,1.3,0.685,1.4,3.2,4.6,0.7,0.2,0.5,,2.3,5.3
2501,Maurice Martin,6-Jun,200lb,69,0,6.1,1.1,2.8,0.378,0.1,0.3,0.211,1,2.6,0.395,0.388,0.8,1.3,0.598,0.4,0.6,0.9,0.7,0.3,0.1,0.6,1,3
2502,Phil Martin,3-Jun,190lb,7,,6.7,0.7,2.7,0.263,,,,0.7,2.7,0.263,0.263,0.3,0.3,1,,,1.4,0.9,,,,1,1.7
2503,Slater Martin,10-May,170lb,745,,35.9,3.5,9.7,0.364,,,,3.5,9.7,0.364,0.364,2.8,3.7,0.762,,,3.4,4.2,,,,3,9.8
2504,Whitey Martin,2-Jun,185lb,66,,15.4,1.4,4.4,0.325,,,,1.4,4.4,0.325,0.325,0.6,0.8,0.673,,,2.4,1.7,,,,2.4,3.4
2505,Jamal Mashburn,8-Jun,240lb,611,584,37.3,7,16.7,0.418,1.3,3.6,0.345,5.7,13.1,0.439,0.456,3.8,5,0.766,1.1,4.2,5.4,4,1,0.2,2.6,2.5,19.1
2506,Al Masino,10-May,174lb,99,,19.7,1.6,4.7,0.346,,,,1.6,4.7,0.346,0.346,1.6,2.6,0.625,,,2.1,1.8,,,,3,4.8
2507,Anthony Mason,7-Jun,250lb,882,559,34.7,4.1,8,0.509,0,0,0.167,4.1,8,0.51,0.51,2.8,4,0.709,2.2,6.1,8.3,3.4,0.7,0.3,1.8,2.7,10.9
2508,Desmond Mason,7-Jun,224lb,643,385,30.5,4.6,10.2,0.449,0.1,0.4,0.26,4.5,9.8,0.456,0.454,2.9,3.9,0.74,1.3,3.2,4.5,1.6,0.7,0.4,1.6,2.2,12.1
2509,Roger Mason,5-Jun,200lb,518,103,17.7,2.3,5.7,0.408,1.1,3,0.383,1.2,2.7,0.435,0.509,0.6,0.7,0.866,0.2,1.6,1.7,1.3,0.4,0.1,0.7,1.4,6.3
2510,Tony Massenburg,9-Jun,220lb,683,233,18,2.4,5.1,0.47,0,0,0.091,2.4,5.1,0.471,0.47,1.4,2,0.705,1.5,2.8,4.3,0.4,0.4,0.5,1,2.4,6.2
2511,Eddie Mast,9-Jun,220lb,112,,7.9,1,2.6,0.385,,,,1,2.6,0.385,0.385,0.5,0.8,0.604,,,2.4,0.5,,,,1,2.5
2512,Johnny Mathis,6-Jun,220lb,51,,12.9,1.4,3.6,0.371,0,0,0,1.4,3.6,0.375,0.371,0.7,1.1,0.636,,,3.8,0.5,,,0.8,2,3.4
2513,Wes Matthews,1-Jun,170lb,465,102,20,3.1,6.6,0.478,0.1,0.3,0.225,3.1,6.2,0.492,0.484,1.5,1.9,0.788,0.4,1,1.3,4.2,1,0.2,2.1,2.1,7.9
2514,Wesley Matthews,5-Jun,220lb,539,479,32.6,4.8,11.1,0.432,2.1,5.5,0.387,2.7,5.6,0.477,0.527,2.3,2.8,0.83,0.6,2.5,3.1,2.1,1.1,0.2,1.3,2.2,14.1
2515,Ariel Maughan,4-Jun,190lb,259,,,2.9,10.3,0.28,,,,2.9,10.3,0.28,0.28,2.1,3,0.712,,,4,1.2,,,,2.6,7.9
2516,Marlon Maxey,8-Jun,250lb,98,5,11.7,1.9,3.4,0.542,0,0,0,1.9,3.4,0.547,0.542,1.2,1.7,0.685,1.4,2.3,3.7,0.2,0.3,0.5,0.8,1.9,4.9
2517,Jason Maxiell,7-Jun,260lb,618,188,18.4,2.3,4.6,0.495,0,0,0,2.3,4.6,0.496,0.495,1.1,2,0.564,1.7,2.5,4.2,0.4,0.4,0.8,0.8,1.9,5.6
2518,Cedric Maxwell,8-Jun,205lb,835,537,28.5,4.1,7.5,0.546,0,0,0.053,4.1,7.5,0.547,0.546,4.3,5.5,0.784,2.5,3.8,6.3,2.2,0.8,0.5,2.2,2.7,12.5
2519,Vernon Maxwell,4-Jun,180lb,855,497,28.4,4.6,11.6,0.398,1.5,4.6,0.32,3.1,7,0.45,0.462,2.1,2.9,0.733,0.4,2.1,2.6,3.4,1.1,0.2,1.9,2.1,12.8
2520,Don May,4-Jun,200lb,379,,17.5,3.6,7.9,0.453,,,,3.6,7.9,0.453,0.453,1.7,2.1,0.798,0.3,1.4,3.5,1,0.3,0.1,,2,8.8
2521,Scott May,7-Jun,215lb,355,8,22.6,4,8.7,0.462,0,0,0,4,8.7,0.463,0.462,2.3,2.9,0.811,1.4,2.7,4.1,1.7,0.8,0.1,1.5,2.2,10.4
2522,Sean May,9-Jun,266lb,119,25,15.7,2.7,5.9,0.458,0,0.1,0.231,2.7,5.8,0.462,0.46,1.4,1.9,0.746,1.3,2.7,4,1,0.4,0.4,1.1,2,6.9
2523,Lee Mayberry,1-Jun,172lb,496,150,20.8,1.9,4.6,0.415,0.8,2,0.377,1.2,2.6,0.446,0.498,0.5,0.8,0.659,0.3,1,1.3,3.6,0.7,0.1,1.2,1.7,5.1
2524,Clyde Mayes,8-Jun,225lb,74,,13.5,1.6,3.6,0.446,,,,1.6,3.6,0.446,0.446,0.8,1.4,0.567,1.4,2.3,3.8,0.5,0.1,0.6,,2.2,4
2525,Tharon Mayes,3-Jun,175lb,24,0,10.6,1.3,4.1,0.303,0.6,1.7,0.366,0.6,2.4,0.259,0.379,1,1.5,0.667,0.1,0.5,0.7,1.5,0.7,0.1,1.3,1.7,4.1
2526,Bill Mayfield,7-Jun,205lb,7,,7.7,1.1,2.6,0.444,0,0,,1.1,2.6,0.444,0.444,0.1,0.3,0.5,1,0.3,1.3,0.1,0,0.1,0.4,1.1,2.4
2527,Ken Mayfield,2-Jun,185lb,13,,4.9,1.3,3.5,0.37,,,,1.3,3.5,0.37,0.37,0.2,0.2,1,0.1,0.5,0.6,0.3,0,0,,1.4,2.8
2528,Eric Maynor,3-Jun,175lb,267,2,14.6,1.6,4.2,0.392,0.4,1.2,0.35,1.2,3,0.409,0.442,0.6,0.8,0.721,0.3,1.1,1.3,2.8,0.4,0.1,1.1,1.1,4.3
2529,O.J. Mayo,5-Jun,210lb,547,325,30.9,5.1,12,0.429,1.6,4.2,0.373,3.6,7.8,0.459,0.494,2,2.5,0.82,0.5,2.6,3.1,2.9,1,0.3,2.1,2.3,13.8
2530,Travis Mays,2-Jun,190lb,115,64,25.8,3.7,9.1,0.41,0.9,2.5,0.362,2.8,6.6,0.428,0.459,2.7,3.6,0.749,0.7,1.4,2,2.8,0.9,0.1,1.9,2,11.1
2531,Matt Mazza,3-Jun,210lb,26,,,1.3,4.2,0.3,,,,1.3,4.2,0.3,0.3,1.2,1.7,0.711,,,,1.1,,,,1.3,3.8
2532,Luc Mbah a Moute,8-Jun,230lb,564,385,23.3,2.4,5.4,0.447,0.2,0.6,0.312,2.2,4.8,0.465,0.465,1.2,1.9,0.655,1.6,2.8,4.4,0.9,0.9,0.4,1,1.8,6.3
2533,Bob McAdoo,9-Jun,210lb,852,1,33.2,8.7,17.3,0.503,0,0.1,0.081,8.7,17.3,0.504,0.503,4.6,6.1,0.754,2.4,7.1,9.4,2.3,1,1.5,2.6,3.2,22.1
2534,James Michael McAdoo,9-Jun,230lb,66,1,7,1.2,2.2,0.524,0,0.1,0.25,1.1,2.1,0.532,0.528,0.6,1.2,0.519,0.7,0.9,1.6,0.3,0.2,0.3,0.4,1,2.9
2535,Ken McBride,3-Jun,190lb,12,,20.8,4,12.3,0.327,,,,4,12.3,0.327,0.327,1.8,2.4,0.724,,,2.6,1.2,,,,2.6,9.8
2536,Ray McCallum,3-Jun,190lb,154,46,18.2,2.4,5.9,0.408,0.5,1.4,0.335,2,4.6,0.43,0.447,0.7,0.9,0.711,0.5,1.5,2,2.4,0.5,0.2,1,1.2,6
2537,Bob McCann,6-Jun,244lb,178,7,13.4,1.7,3.5,0.479,0,0,0.2,1.7,3.4,0.481,0.48,0.8,1.4,0.577,0.9,1.8,2.6,0.6,0.4,0.4,0.8,2,4.2
2538,Brendan McCann,2-Jun,178lb,41,,8.1,0.6,2.8,0.204,,,,0.6,2.8,0.204,0.204,0.7,1,0.7,,,1.2,1.6,,,,0.9,1.8
2539,Mel McCants,8-Jun,240lb,13,0,5,0.6,2,0.308,0,0,,0.6,2,0.308,0.308,0.5,0.6,0.75,0.1,0.4,0.5,0.2,0.2,0.1,0.1,0.8,1.7
2540,Rashad McCants,4-Jun,207lb,249,39,20.2,3.7,8.6,0.431,1.2,3.2,0.368,2.5,5.4,0.467,0.499,1.4,1.8,0.741,0.5,1.6,2,1.3,0.7,0.2,1.5,2.3,10
2541,Mike McCarron,11-May,180lb,68,,,3.5,12.5,0.28,,,,3.5,12.5,0.28,0.28,2.6,4.3,0.614,,,,0.9,,,,2.8,9.7
2542,Andre McCarter,3-Jun,190lb,103,,11.5,1.7,3.8,0.431,0,0.2,0.25,1.6,3.7,0.435,0.434,0.5,0.7,0.725,0.3,0.6,0.9,1.7,0.4,0,0.5,1,3.8
2543,Willie McCarter,3-Jun,175lb,155,,18.3,3.1,7.7,0.402,,,,3.1,7.7,0.402,0.402,0.8,1.2,0.656,,,1.6,2,,,,1.8,7
2544,Johnny McCarthy,1-Jun,185lb,316,,27.9,3,8.6,0.353,,,,3,8.6,0.353,0.353,1.7,2.7,0.622,,,3.6,3.7,,,,2.8,7.8
2545,Howie McCarty,2-Jun,190lb,19,,,0.5,4.3,0.122,,,,0.5,4.3,0.122,0.122,0.1,0.5,0.1,,,,0.1,,,,1.2,1.1
2546,Kelly McCarty,7-Jun,200lb,2,0,2,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,0,0,,1,0.5,1.5,0,0,0,1,0,2
2547,Walter McCarty,10-Jun,230lb,593,108,17.5,1.8,4.7,0.392,0.8,2.2,0.346,1.1,2.5,0.433,0.474,0.7,1,0.698,0.7,1.9,2.6,1.1,0.6,0.3,0.9,2,5.2
2548,Amal McCaskill,11-Jun,235lb,114,4,8.5,0.7,1.9,0.377,0,0,0,0.7,1.9,0.382,0.377,0.4,0.6,0.609,0.7,1.2,1.9,0.3,0.2,0.3,0.5,1.2,1.8
2549,Patrick McCaw,7-Jun,185lb,18,0,13.2,1.4,3.2,0.431,0.7,1.9,0.382,0.7,1.3,0.5,0.543,0.2,0.3,0.5,0.3,0.8,1.1,1.2,0.4,0.3,0.6,1.2,3.7
2550,Dwayne McClain,6-Jun,185lb,45,4,10.2,1.5,4,0.383,0,0.2,0.111,1.5,3.8,0.398,0.386,0.4,0.8,0.514,0.3,0.4,0.7,1.5,0.8,0.1,0.9,1.4,3.5
2551,Ted McClain,1-Jun,180lb,555,,22.9,3.3,7.4,0.449,0.1,0.3,0.218,3.3,7.2,0.457,0.453,1.7,2.2,0.767,0.9,2.1,2.9,3.4,1.7,0.2,2.2,3,8.4
2552,Sheldon McClellan,5-Jun,200lb,7,2,11.1,1.7,3.9,0.444,0.3,1.4,0.2,1.4,2.4,0.588,0.481,0.9,1,0.857,0.3,0.4,0.7,0.4,0.6,0,0.1,0.7,4.6
2553,Dan McClintock,Jul-00,270lb,6,1,9.7,1.5,3,0.5,0,0,,1.5,3,0.5,0.5,0,0.8,0,1.7,1.2,2.8,0.2,0,0.3,0.5,1.8,3
2554,Jack McCloskey,2-Jun,190lb,1,,16,3,9,0.333,,,,3,9,0.333,0.333,0,0,,,,3,1,,,,2,6
2555,George McCloud,6-Jun,205lb,766,194,22.8,3.2,8,0.402,1.2,3.4,0.358,2,4.7,0.434,0.477,1.4,1.7,0.81,0.9,2.2,3.1,2.3,0.8,0.2,1.4,2.1,9
2556,C.J. McCollum,4-Jun,200lb,204,107,24.8,5.3,11.7,0.448,1.7,4.1,0.417,3.6,7.6,0.465,0.521,1.6,2,0.807,0.4,1.9,2.4,2.5,0.9,0.2,1.6,1.9,13.8
2557,John McConathy,5-Jun,195lb,11,,9.6,0.4,2.6,0.138,,,,0.4,2.6,0.138,0.138,0.5,1.3,0.429,,,1.8,0.7,,,,0.6,1.3
2558,Bucky McConnell,10-May,170lb,14,,21.2,1.9,5.1,0.38,,,,1.9,5.1,0.38,0.38,1,2.1,0.483,,,2.4,2.9,,,,2.8,4.9
2559,T.J. McConnell,2-Jun,200lb,104,17,19.5,2.4,5.3,0.46,0.3,1,0.324,2.1,4.3,0.491,0.49,0.3,0.5,0.648,0.5,2.4,2.9,4.5,1.2,0.1,1.6,1.5,5.5
2560,Keith McCord,7-Jun,210lb,2,,4.5,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0.5,0.5,1,0.5,0,0,1,0,2
2561,Tim McCormick,11-Jun,240lb,483,210,21.5,3.2,6,0.535,0,0,0.063,3.2,6,0.537,0.535,1.9,2.8,0.703,1.6,3.3,4.9,1,0.3,0.4,1.3,2.6,8.3
2562,Jelani McCoy,10-Jun,245lb,260,72,14.7,2,3.6,0.539,0,0,,2,3.6,0.539,0.539,0.7,1.4,0.49,1.1,2.4,3.5,0.5,0.3,0.7,0.9,2,4.6
2563,Paul McCracken,4-Jun,180lb,37,,11.8,1.7,3.8,0.45,,,,1.7,3.8,0.45,0.45,0.9,1.5,0.596,0.5,1.2,2,0.9,0.5,0,,1.4,4.3
2564,Chris McCray,5-Jun,192lb,5,0,2.4,0,0.6,0,0,0,,0,0.6,0,0,0,0,,0,0,0,0,0,0,0.4,0.2,0
2565,Rodney McCray,7-Jun,220lb,768,629,32.4,4.6,9.1,0.503,0.1,0.3,0.26,4.5,8.8,0.51,0.507,2.5,3.3,0.761,2.1,4.5,6.6,3.6,0.8,0.6,1.8,2.3,11.7
2566,Scooter McCray,9-Jun,215lb,77,8,11.6,1.1,2.5,0.423,0,0,,1.1,2.5,0.423,0.423,0.8,1.2,0.611,0.9,1.6,2.5,1,0.3,0.3,0.9,1.5,2.9
