ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
244,Skipper Youngblood,91,,1.4,3,0.475,1.4,3,0.475,0,0,,0.7,1.3,0.534,3.2,0.2,0.4,1,,,3.6
245,Aquil Younger,63,7.7,0.3,1.1,0.324,0.3,0.9,0.357,0,0.2,0.167,0.3,0.4,0.708,0.7,0.6,0.4,0,0.9,0.8,1
246,JC Younger,8,27.4,2.5,6.6,0.377,1.4,3.4,0.407,1.1,3.3,0.346,1.9,2.1,0.882,3.4,1.5,0.5,0.3,2,2,8
247,Jerian Younger,68,,1.9,4.1,0.457,1.8,3.4,0.52,0.1,0.7,0.163,1.3,2,0.659,2.9,0.4,0.2,0.5,,,5.2
248,Kenny Younger,87,,4.9,10.2,0.476,4.5,9,0.5,0.4,1.2,0.302,2.9,4.3,0.664,7.3,1.6,1,0.7,,,13
249,Grant Youngkin,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
250,Austin Younker,3,0.3,0,0,,0,0,,0,0,,1,1.3,0.75,0,0,0,0,0,0.3,1
251,Jonson Yousefzadeh,46,,0.4,1.4,0.297,0.2,0.7,0.323,0.2,0.7,0.273,0,0,0,0.6,0.4,0.1,0.1,,,1
252,Rick Yudt,52,,4.2,9.5,0.443,2.8,5.9,0.481,1.4,3.6,0.382,1.7,2.2,0.796,3.7,1.1,0.5,0.1,,,11.5
253,Jemaa Yuori,1,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
254,Atakan Yurttas,8,3.8,0.1,0.6,0.2,0.1,0.5,0.25,0,0.1,0,1,1.5,0.667,0.5,0.1,0.1,0,0.1,0.3,1.3
255,Temidayo Yussuf,45,13.2,1.4,2.8,0.477,1.4,2.8,0.477,0,0,,1.5,2.6,0.586,2.6,0.6,0.2,0.3,1,2.1,4.2
