ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
497,Roger Brown,5-Jun,205lb,605,,35.5,6.4,13.6,0.469,0.5,1.6,0.321,5.9,12,0.489,0.488,4.1,5.2,0.791,1.9,4,6.2,3.8,0.7,0.6,2.5,3.2,17.4
498,Roger Brown,11-Jun,225lb,239,,11.2,1,2.4,0.406,0,0,1,1,2.4,0.404,0.408,0.5,0.7,0.624,1.3,2.2,3.5,0.5,0.3,0.7,0.9,1.9,2.4
499,Shannon Brown,4-Jun,205lb,408,60,18,2.9,7,0.42,0.7,2,0.332,2.3,5,0.456,0.468,1.1,1.4,0.807,0.4,1.4,1.9,1.1,0.7,0.2,0.9,1.3,7.6
500,Stan Brown,3-Jun,200lb,34,,9.4,1.2,3.9,0.306,,,,1.2,3.9,0.306,0.306,0.6,1.1,0.595,,,1.1,0.3,,,,1.4,3.1
501,Tierre Brown,2-Jun,189lb,134,1,12.3,1.5,3.9,0.384,0.2,0.6,0.353,1.3,3.3,0.39,0.413,0.7,0.9,0.769,0.3,0.9,1.2,2,0.5,0,1.1,0.7,3.9
502,Tony Brown,6-Jun,185lb,360,105,16.7,2.4,5.5,0.437,0.1,0.4,0.259,2.3,5.1,0.45,0.446,1.1,1.6,0.719,1,1.2,2.1,1.6,0.7,0.1,1.1,2.1,6
503,Jim Browne,10-Jun,235lb,35,,,0.5,1.4,0.36,,,,0.5,1.4,0.36,0.36,0.4,0.8,0.483,,,,0.2,,,,0.6,1.4
504,Stanley Brundy,6-Jun,210lb,16,0,8,0.9,1.9,0.5,0,0,,0.9,1.9,0.5,0.5,0.4,1.1,0.389,0.9,0.7,1.6,0.2,0.4,0.3,0.4,1.5,2.3
505,Brian Brunkhorst,6-Jun,208lb,3,,18.7,2,3.7,0.545,0,0,,2,3.7,0.545,0.545,4.3,5.7,0.765,2,2.3,4.3,1,,,1.7,2.7,8.3
506,George Bruns,Jun-00,160lb,13,,18.2,2.4,5.1,0.47,0.2,0.3,0.5,2.2,4.8,0.468,0.485,1.7,2.1,0.815,0.1,0.5,0.6,2.8,,,1.5,2,6.6
507,Rick Brunson,4-Jun,190lb,337,51,13.5,1.2,3.1,0.378,0.3,0.8,0.362,0.9,2.3,0.384,0.426,0.6,0.8,0.693,0.3,1.1,1.3,2.6,0.6,0.1,1.1,1.1,3.2
508,Nicolas Brussino,7-Jun,195lb,16,0,7.4,0.6,1.5,0.375,0.3,1,0.313,0.3,0.5,0.5,0.479,0.4,0.4,0.857,0.3,0.9,1.1,1,0.4,0.2,0.3,0.6,1.8
