ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
718,Bimbo Coles,1-Jun,180lb,852,354,23.8,3,7,0.425,0.3,1.1,0.267,2.7,5.9,0.455,0.447,1.5,1.8,0.811,0.6,1.6,2.1,3.9,0.9,0.2,1.5,2.1,7.8
719,Jason Collier,Jul-00,260lb,151,65,14.4,2.2,4.9,0.455,0,0.1,0.35,2.2,4.8,0.458,0.46,1,1.4,0.738,1.2,1.8,2.9,0.3,0.2,0.2,0.8,2,5.6
720,Art Collins,4-Jun,185lb,29,,13.6,1.2,3.4,0.354,0,0.1,0,1.2,3.3,0.361,0.354,0.8,1.2,0.667,0.7,0.8,1.4,0.9,0.4,0,1.1,1.2,3.2
721,Don Collins,6-Jun,190lb,303,45,20.2,4.1,8.4,0.485,0,0.1,0.069,4.1,8.3,0.489,0.485,1.7,2.3,0.749,1.4,1.3,2.8,1.8,1.1,0.3,1.8,2.5,9.8
722,Doug Collins,6-Jun,180lb,415,,33.6,7.1,14.1,0.501,0,0,0,7.1,14.1,0.501,0.501,3.8,4.5,0.833,1.1,2.1,3.2,3.3,1.2,0.3,2.8,3,17.9
723,James Collins,4-Jun,196lb,23,0,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.343,0.464,0.3,0.6,0.571,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6
724,Jarron Collins,11-Jun,255lb,542,216,15.8,1.3,2.8,0.455,0,0,0,1.3,2.8,0.456,0.455,1.3,1.9,0.699,1.2,1.7,2.9,0.8,0.3,0.2,0.6,2.4,3.9
725,Jason Collins,Jul-00,255lb,735,477,20.4,1.2,3,0.411,0,0,0.206,1.2,3,0.414,0.412,1.1,1.6,0.647,1.2,2.4,3.7,0.9,0.5,0.5,0.8,2.8,3.6
726,Jimmy Collins,2-Jun,175lb,74,,8.3,1.6,3.9,0.414,,,,1.6,3.9,0.414,0.414,0.6,0.8,0.804,,,0.9,0.9,,,,0.7,3.8
727,Mardy Collins,6-Jun,220lb,189,31,14.7,1.6,4.1,0.38,0.2,0.7,0.299,1.4,3.4,0.396,0.405,0.6,1,0.599,0.5,1.3,1.8,1.7,0.6,0.1,1.1,1.4,3.9
