ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2237,Skal Labissiere,11-Jun,225lb,1,0,15,3,5,0.6,0,0,,3,5,0.6,0.6,2,3,0.667,3,0,3,0,0,0,0,0,8
2238,Reggie Lacefield,5-Jun,230lb,8,,6,1.4,2.8,0.5,0,0.1,0,1.4,2.6,0.524,0.5,0.3,0.5,0.5,0.5,0.9,1.4,0,,,0.4,1.1,3
2239,Edgar Lacey,6-Jun,190lb,46,,13.2,2.1,4.8,0.447,0,0,0,2.1,4.7,0.452,0.447,0.8,1.5,0.567,1.5,2.4,3.9,0.7,,,1.4,2,5.1
2240,Sam Lacey,10-Jun,235lb,1002,40,31.8,4.3,9.7,0.441,0,0.1,0.188,4.3,9.7,0.442,0.441,1.7,2.4,0.738,2.2,6.9,9.7,3.7,1.3,1.5,2.2,3.5,10.3
2241,Bob Lackey,5-Jun,200lb,71,,16.9,2.2,5.1,0.431,0,0.1,0.4,2.2,5,0.431,0.434,1.4,2.4,0.593,0.9,1.4,2.3,1.9,0.3,0,1.7,2.4,5.8
2242,Fred LaCour,5-Jun,210lb,144,,16.7,2.6,6.3,0.421,,,,2.6,6.3,0.421,0.421,1.2,1.6,0.774,,,3.3,1.9,,,,1.9,6.5
2243,Wendell Ladner,5-Jun,220lb,300,,26.3,5,12.9,0.386,0.4,1.5,0.252,4.6,11.5,0.403,0.4,1.2,1.7,0.712,2.7,5.6,8.3,2.1,1.6,0.1,2,3.9,11.6
2244,Christian Laettner,11-Jun,235lb,868,692,29.7,4.6,9.7,0.48,0.1,0.4,0.261,4.5,9.3,0.49,0.486,3.4,4.2,0.82,1.9,4.8,6.7,2.6,1.1,0.8,2.2,3.2,12.8
2245,Oliver Lafayette,2-Jun,190lb,1,0,22,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,,1,3,4,2,0,0,1,0,7
2246,Raef LaFrentz,11-Jun,240lb,563,438,25.8,4,8.5,0.466,0.8,2.3,0.363,3.1,6.2,0.505,0.516,1.3,1.9,0.711,1.8,4.3,6.1,1.1,0.5,1.6,0.9,3.3,10.1
2247,Tom LaGarde,10-Jun,220lb,312,28,19.9,2.8,6,0.462,0,0,0,2.8,6,0.463,0.462,2,3.2,0.64,1.6,3.5,5.1,1.5,0.3,0.4,1.7,2.8,7.6
2248,Bill Laimbeer,11-Jun,245lb,1068,861,31.8,5.2,10.5,0.498,0.2,0.6,0.326,5,9.9,0.508,0.507,2.3,2.7,0.837,2.6,7.1,9.7,2,0.7,0.9,1.5,3.4,12.9
2249,Pete Lalich,2-Jun,190lb,1,,,0,1,0,,,,0,1,0,0,0,0,,,,,0,,,,1,0
2250,Bo Lamar,1-Jun,180lb,273,,29.4,6.8,16.6,0.411,0.6,2.2,0.267,6.4,15,0.426,0.424,2.4,3.1,0.768,1,1.7,2.7,3.9,1.3,0.1,2.6,1.6,16.4
2251,Doron Lamb,4-Jun,210lb,100,0,12.7,1.2,3.2,0.381,0.5,1.3,0.394,0.7,2,0.372,0.458,0.5,0.7,0.7,0.2,0.8,1,0.8,0.2,0,0.5,1.1,3.5
2252,Jeremy Lamb,5-Jun,185lb,225,9,16.6,2.9,6.8,0.433,0.9,2.6,0.333,2,4.1,0.498,0.498,0.9,1.1,0.805,0.4,2.4,2.8,1.1,0.6,0.3,0.7,1.4,7.6
2253,John Lambert,10-Jun,225lb,446,7,12.5,1.6,3.8,0.428,0,0.1,0.083,1.6,3.8,0.43,0.428,0.5,0.8,0.693,1.3,2.1,3.3,0.6,0.3,0.4,0.8,1.9,3.8
2254,Jeff Lamp,6-Jun,195lb,291,3,11.9,2.1,4.4,0.47,0,0.2,0.222,2,4.3,0.481,0.474,0.9,1.1,0.841,0.5,1.1,1.5,0.9,0.4,0,0.8,1.4,5.1
2255,Maciej Lampe,11-Jun,275lb,64,0,9.9,1.5,3.6,0.407,0,0.1,0.25,1.4,3.5,0.413,0.411,0.4,0.6,0.676,0.6,1.6,2.2,0.3,0.1,0.2,0.5,1.3,3.4
2256,Jim Lampley,10-Jun,230lb,1,0,16,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,1,4,5,0,1,0,1,0,3
2257,Sean Lampley,7-Jun,227lb,45,0,12.2,1.5,3.3,0.463,0,0.1,0,1.5,3.2,0.476,0.463,1.4,2.1,0.691,0.6,1.5,2.1,0.7,0.2,0.1,0.6,1,4.5
2258,Carl Landry,9-Jun,248lb,513,93,22.5,4.1,7.6,0.535,0,0.1,0.3,4,7.5,0.537,0.536,2.7,3.4,0.785,1.9,3,4.9,0.7,0.4,0.4,1.2,2.4,10.8
2259,Marcus Landry,7-Jun,230lb,18,0,6.2,0.9,2.4,0.372,0.5,1.6,0.321,0.4,0.8,0.467,0.477,0.2,0.3,0.6,0.3,0.8,1.1,0,0.1,0.1,0.3,0.8,2.4
2260,Mark Landsberger,8-Jun,215lb,437,5,16.7,2.3,4.9,0.481,0,0,0,2.3,4.9,0.482,0.481,1,1.8,0.522,2.4,3.8,6.1,0.5,0.3,0.2,1.1,1.6,5.6
2261,Jerome Lane,6-Jun,230lb,218,79,14.7,2.3,5.2,0.441,0,0.1,0.063,2.3,5.1,0.447,0.442,0.7,1.9,0.379,2.6,3.2,5.8,1.5,0.6,0.2,1.2,2.5,5.3
2262,Andrew Lang,11-Jun,245lb,737,380,20.8,2.4,5.1,0.47,0,0,0.25,2.4,5.1,0.471,0.471,1.2,1.6,0.744,1.6,3.2,4.8,0.6,0.5,1.5,0.9,2.8,6
2263,Antonio Lang,8-Jun,205lb,143,1,9.8,0.8,1.9,0.455,0,0.1,0,0.8,1.8,0.469,0.455,0.6,0.8,0.719,0.6,0.9,1.5,0.3,0.4,0.3,0.6,1.4,2.3
2264,James Lang,10-Jun,285lb,11,0,5,0.4,0.8,0.444,0,0,,0.4,0.8,0.444,0.444,0.3,0.5,0.6,0.5,0.5,1,0.2,0,0.3,0.2,1.3,1
2265,Trajan Langdon,3-Jun,197lb,119,5,14.6,1.8,4.4,0.416,0.7,1.8,0.396,1.1,2.6,0.429,0.497,1,1.1,0.91,0.2,1.1,1.3,1.3,0.5,0.1,0.8,1.5,5.4
2266,Keith Langford,4-Jun,215lb,2,0,5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,0,0,,0,1,1,0,0,0,0,0.5,1
2267,Dan Langhi,11-Jun,220lb,133,8,9.4,1.3,3.3,0.391,0.1,0.3,0.289,1.2,3,0.4,0.403,0.3,0.5,0.613,0.4,1.1,1.5,0.3,0.2,0.1,0.3,0.8,3
2268,Bob Lanier,11-Jun,250lb,959,179,33.5,8.1,15.7,0.514,0,0,0.154,8.1,15.7,0.515,0.514,3.9,5.1,0.767,2.6,6.8,10.1,3.1,1.1,1.5,2.6,3.2,20.1
2269,Stu Lantz,3-Jun,175lb,547,,27.9,4.5,10.4,0.435,,,,4.5,10.4,0.435,0.435,3.4,4.1,0.814,0.8,1.4,3.3,2.9,0.7,0.1,,2.4,12.4
2270,Nicolas Laprovittola,4-Jun,180lb,13,3,11.7,1.4,3.1,0.45,0.7,1.8,0.375,0.7,1.2,0.563,0.563,0.5,0.5,1,0.1,0.6,0.7,1.7,0.2,0,1.2,1.5,4
2271,York Larese,4-Jun,183lb,59,,11.9,2.1,5.5,0.373,,,,2.1,5.5,0.373,0.373,1,1.2,0.806,,,1.3,1.6,,,,1.8,5.1
2272,Shane Larkin,11-May,175lb,202,39,20.3,2.3,5.3,0.43,0.4,1.3,0.328,1.9,4,0.464,0.471,0.8,1,0.762,0.3,1.6,2,3.2,1.1,0.1,1.3,1.6,5.8
2273,Rusty LaRue,2-Jun,210lb,98,7,16,1.9,5.1,0.376,0.6,1.7,0.318,1.4,3.3,0.407,0.431,0.6,0.7,0.841,0.2,1.1,1.3,1.6,0.6,0.1,1,1.5,5
2274,Rudy LaRusso,7-Jun,220lb,736,,33.3,5.6,12.9,0.431,,,,5.6,12.9,0.431,0.431,4.5,5.9,0.767,,,9.4,2.1,,,,3.5,15.6
2275,John Laskowski,6-Jun,185lb,118,,18.1,3,7.6,0.398,,,,3,7.6,0.398,0.398,1,1.3,0.76,0.6,1.8,2.4,0.8,0.7,0.1,,0.9,7.1
2276,Stephane Lasme,8-Jun,215lb,16,4,18.9,2,4.4,0.451,0,0,,2,4.4,0.451,0.451,1.2,2,0.594,1.6,1.7,3.3,0.2,0.8,1.4,0.9,2.2,5.2
2277,Dave Lattin,6-Jun,225lb,263,,15.8,2.8,5.9,0.477,0,0,0,2.8,5.9,0.478,0.477,1.6,2.5,0.631,2,4,5.1,0.7,,,1.7,2.6,7.2
2278,Priest Lauderdale,4-Jul,325lb,74,0,7.1,1.4,2.9,0.472,0,0,0,1.4,2.9,0.474,0.472,0.7,1.2,0.554,0.6,1.4,1.9,0.4,0.1,0.4,1.1,1.4,3.4
2279,Rich Laurel,6-Jun,190lb,10,,5.7,1,3.1,0.323,,,,1,3.1,0.323,0.323,0.4,0.4,1,0.6,0.4,1,0.3,0.3,0.1,0.4,1,2.4
2280,Harry Laurie,1-Jun,178lb,9,,6.3,0.3,1.3,0.25,0,0,,0.3,1.3,0.25,0.25,0.8,1.2,0.636,0.8,0.9,1.7,0.9,,,1.1,1.8,1.4
2281,Walt Lautenbach,2-Jun,185lb,55,,,1.8,6,0.301,,,,1.8,6,0.301,0.301,0.7,1,0.691,,,,1.3,,,,2.2,4.3
2282,Joffrey Lauvergne,11-Jun,220lb,103,16,15.5,2.7,5.5,0.489,0.3,1,0.292,2.4,4.4,0.535,0.517,0.8,1.1,0.777,1.2,3.1,4.3,0.8,0.3,0.3,0.9,1.9,6.5
2283,Tony Lavelli,3-Jun,185lb,86,,,2.3,6.2,0.367,,,,2.3,6.2,0.367,0.367,2.4,2.8,0.853,,,2,0.7,,,,1.9,6.9
2284,Zach LaVine,5-Jun,189lb,180,94,27.7,4.9,11,0.445,1.3,3.5,0.373,3.6,7.5,0.478,0.504,2,2.5,0.827,0.4,2.5,2.8,3.3,0.8,0.2,2.1,2.2,13.1
2285,Bob Lavoy,7-Jun,185lb,264,,27,3.1,8.1,0.384,,,,3.1,8.1,0.384,0.384,1.9,2.8,0.707,,,6.2,1.5,,,,3.4,8.2
2286,Acie Law,3-Jun,195lb,188,8,12.7,1.4,3.4,0.413,0.1,0.6,0.235,1.3,2.8,0.452,0.434,0.9,1.2,0.778,0.2,0.9,1,1.6,0.4,0,0.8,1,3.9
2287,Gani Lawal,9-Jun,234lb,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
2288,Edmund Lawrence,Jul-00,228lb,3,,6.3,1.7,2.7,0.625,0,0,,1.7,2.7,0.625,0.625,0.7,1.3,0.5,0.7,0.7,1.3,0.3,0.3,0,0.3,2,4
2289,Jason Lawson,11-Jun,240lb,17,0,4.7,0.5,0.9,0.6,0,0,,0.5,0.9,0.6,0.6,0.5,0.6,0.8,0.5,1.1,1.6,0.3,0.2,0.2,0.1,0.8,1.5
2290,Ty Lawson,11-May,195lb,503,334,29.6,4.6,10,0.459,0.9,2.5,0.365,3.7,7.6,0.49,0.504,2.7,3.5,0.766,0.6,2.1,2.8,6.1,1.2,0.1,2.1,1.6,12.8
2291,Jake Layman,9-Jun,210lb,13,0,7.4,1.2,2.8,0.405,0.6,2,0.308,0.5,0.8,0.636,0.514,0.5,0.5,0.857,0.1,0.8,0.8,0.5,0.4,0.1,0.3,0.9,3.4
2292,Mo Layton,1-Jun,180lb,267,,16.8,2.9,6.5,0.448,0,0,,2.9,6.5,0.448,0.448,1.1,1.5,0.749,0.2,0.8,1.3,2.6,0.4,0.1,1.5,2,6.9
2293,Manny Leaks,8-Jun,225lb,446,,28.3,4.8,10.9,0.44,0,0,0,4.8,10.9,0.44,0.44,2.3,3.2,0.707,3.6,5.5,9,1.1,0.2,0.7,1.7,2.6,11.9
2294,Hal Lear,Jun-00,163lb,3,,4.7,0.7,2,0.333,,,,0.7,2,0.333,0.333,0,0,,,,0.3,0.3,,,,1,1.3
2295,Allen Leavell,1-Jun,170lb,700,244,23.2,3.6,8.1,0.45,0.2,0.9,0.234,3.4,7.2,0.476,0.462,2.1,2.5,0.834,0.4,1.2,1.7,4.8,1.3,0.2,1.9,2.1,9.5
2296,Jeff Lebo,2-Jun,180lb,4,0,8,0.5,1.8,0.286,0,0,,0.5,1.8,0.286,0.286,0.5,0.5,1,0.5,0.5,1,0.8,0.5,0,0.3,1.8,1.5
