ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1265,Ebuka Anyaorah,65,15.9,2,4.5,0.433,1.2,2.4,0.513,0.7,2.1,0.343,1.2,1.8,0.686,2,0.4,0.3,0.3,1.2,1.3,5.9
1266,Kene Anyigbo,65,7.5,0.6,1.3,0.437,0.6,1.3,0.437,0,0,,0.6,1.1,0.543,1.6,0.3,0.3,0.1,0.6,1.2,1.8
1267,Justin Anyijong,123,21,2.4,6,0.411,1.6,3.3,0.476,0.9,2.6,0.327,0.6,1,0.653,4,0.5,0.4,0.5,1.1,0.9,6.4
1268,Trevor Anzmann,10,2.4,0.1,0.3,0.333,0,0,,0.1,0.3,0.333,0,0,,0,0.2,0,0,0.2,0.1,0.3
1269,Angel Aparicio,11,1.4,0,0.4,0,0,0.3,0,0,0.1,0,0.1,0.2,0.5,0.4,0.2,0,0,0.1,0,0.1
1270,Juan Aparicio,14,1.7,0.1,0.6,0.222,0.1,0.4,0.167,0.1,0.2,0.333,0,0.1,0,0.1,0.1,0,0.1,0.1,0.3,0.4
1271,Darryl Apel,24,,0.9,1.8,0.5,0.8,1.5,0.571,0.1,0.4,0.222,0.4,0.5,0.833,1.2,0.1,0.2,0.1,,,2.3
1272,Luke Apfeld,126,19.5,2.8,5.8,0.488,2.5,4.8,0.521,0.3,1,0.331,2.3,3,0.78,3.6,0.4,0.5,0.4,1.1,2.6,8.3
1273,Rick Apodaca,108,,4.4,11.6,0.383,2.7,5.9,0.449,1.8,5.6,0.314,2.6,3.7,0.699,3.3,2.8,1.2,0.4,,,13.2
1274,Ken Aponte,27,,0.1,0.7,0.167,0.1,0.4,0.25,0,0.2,0,0,0.1,0.5,0.2,0,0.1,0,,,0.3
1275,Kevin App,45,,0.2,0.6,0.385,0,0.1,0.4,0.2,0.5,0.381,0,0,0.5,0.2,0.2,0.1,0,,,0.6
1276,Ibrahim Appiah,46,,0.5,1.1,0.449,0.4,0.9,0.425,0.1,0.2,0.556,0.3,0.4,0.737,1.1,0.5,0.2,0,0.3,,1.4
1277,Raymond Appleberry,47,,3.7,7.4,0.501,3.6,6.7,0.53,0.1,0.7,0.219,2.1,3.3,0.654,3.7,1.6,1.1,0.1,,,9.7
1278,Raheem Appleby,127,27.4,5.3,12.5,0.425,3.8,8.1,0.475,1.5,4.4,0.332,1.9,2.5,0.75,2.5,1.5,1.1,0.1,1.3,1.1,13.9
1279,Ryan Appleby,114,,2.6,6.3,0.411,0.5,1.2,0.408,2.1,5,0.412,0.8,0.9,0.854,1.3,1.7,0.5,0.1,1.2,,8
1280,Tyrone Appleton,21,,0.3,0.6,0.538,0.3,0.6,0.538,0,0,,0.1,0.3,0.5,0.3,0.3,0,0,0.4,,0.8
1281,Andre Applewhite,12,17.8,1.4,3.4,0.415,1.2,2.7,0.438,0.3,0.8,0.333,2.4,3.6,0.674,3.9,1.3,0.8,0.1,1.7,2.4,5.5
1282,Damani Applewhite,7,12.6,0.6,2.3,0.25,0.6,2,0.286,0,0.3,0,0.4,1.4,0.3,1.9,0.1,0.1,0.4,0.1,1.1,1.6
1283,Keith Appling,142,29.8,3.5,8,0.431,2.5,5.1,0.486,1,2.9,0.334,2.7,3.7,0.748,3,3.3,1.1,0.5,2.1,2.4,10.6
1284,David Appolon,99,15.7,1.3,3.3,0.404,1.1,2.4,0.464,0.2,0.9,0.235,1,1.4,0.711,2.5,0.9,0.7,0,0.9,1.8,3.8
1285,Jeremiah April,4,4.3,0.8,0.8,1,0.8,0.8,1,0,0,,0,0,,1.3,0.3,0.3,0.5,0.3,1,1.5
1286,Peter Aquilar,8,1.8,0.4,1.1,0.333,0.4,0.5,0.75,0,0.6,0,0,0,,0.6,0,0.1,0,0.1,0.4,0.8
