ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
971,Chase Foster,47,16.2,1.9,4.4,0.416,0.9,1.9,0.484,0.9,2.5,0.364,0.7,1,0.711,2.1,0.8,0.2,0.1,0.7,1.5,5.3
972,Chris Foster,17,,0.6,2.2,0.289,0.6,2.2,0.289,0,0,,0.7,1.1,0.632,1.4,0,0.3,0.2,,,2
973,Chris Foster,114,,2.9,7.7,0.378,1.7,4.1,0.412,1.2,3.6,0.34,1.8,2.5,0.719,1.8,3.2,1,0.1,,,8.9
974,Damien Foster,71,,2.9,7.8,0.371,1.5,3.6,0.414,1.4,4.2,0.334,1.4,2.3,0.63,2.5,1,0.6,0.2,,,8.6
975,David Foster,80,20.9,1.3,2.5,0.498,1.3,2.5,0.498,0,0,,0.5,1,0.513,3.9,0.5,0.2,2.7,1.1,1.9,3
976,David Foster,69,,0.8,1.7,0.442,0.6,1.5,0.412,0.2,0.3,0.611,0.6,0.7,0.765,1.6,0.1,0.2,0.4,,,2.3
977,Devin Foster,50,16.6,1.2,2.6,0.484,1,2,0.5,0.2,0.6,0.429,0.8,1.3,0.597,2.2,0.9,0.3,0,0.8,1.7,3.5
978,Donavan Foster,128,16.8,1.4,3.9,0.371,1.1,2.8,0.396,0.3,1.1,0.304,0.9,1.5,0.634,1.4,1.5,0.9,0.1,1.2,1.2,4.1
979,Eddie Foster,28,,1.1,2.7,0.413,1.1,2.5,0.423,0,0.1,0.25,0.8,1.1,0.677,1.9,1,0.3,0.3,,,3
980,Elijah Foster,64,14.7,1.2,2.4,0.516,1.2,2.4,0.516,0,0,,0.7,1,0.734,3.4,0.5,0.2,0.2,0.7,1.9,3.2
981,Greg Foster,100,23,3.3,6.9,0.483,4.3,9.1,0.476,0,0.1,0,1.6,2.4,0.661,5.2,0.9,0.3,1,1.6,2.8,8.2
982,Jamaal Foster,85,,0.5,1.1,0.426,0.5,1.1,0.43,0,0,0,0.4,0.5,0.682,1.6,0.2,0.1,0.3,,,1.3
983,Jarrey Foster,40,19.6,2.3,4.7,0.487,1.8,3.4,0.541,0.5,1.3,0.346,0.8,1.6,0.5,3.4,1.6,0.5,0.3,1,2,5.8
984,Je'Kel Foster,64,,3.3,7.6,0.44,1.2,2.3,0.503,2.2,5.3,0.412,1.1,1.5,0.76,3.8,2.8,1.8,0.1,,,10
