ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
182,Karlos Odum,32,7.5,0.5,1.2,0.421,0.5,1.2,0.421,0,0,,1.3,1.7,0.755,1.2,0.3,0.2,0.1,0.4,1.2,2.3
183,Michael Odumuyiwa,70,,1.2,2.8,0.441,1.2,2.8,0.441,0,0,,0.4,0.9,0.477,2.2,0.4,0.2,0.1,,,2.9
184,Sheu Oduniyi,44,,1.4,3.7,0.37,0.6,1.3,0.441,0.8,2.3,0.33,1.3,1.6,0.797,0.9,0.6,0.3,0.1,,,4.8
185,Anthony Odunsi,89,23.7,3,6.6,0.463,2.8,5.7,0.485,0.3,0.9,0.316,4.8,6,0.8,3.1,2.3,0.9,0,2.6,1.7,11.2
186,Anthony Odunsi,5,5,0.4,1,0.4,0.4,1,0.4,0,0,,0.4,0.4,1,0.4,0.2,0.2,0,0.4,0.6,1.2
187,Ime Oduok,80,,4.2,7.1,0.59,4.2,7.1,0.59,0,0,,3.1,5.3,0.595,8.5,0.4,0.8,1.2,,,11.5
188,Segun Oduolowu,6,,0,1,0,0,0.7,0,0,0.3,0,0,0,,0,0,0.2,0.2,,,0
189,Sead Odzic,80,,0.7,2,0.358,0.4,0.9,0.472,0.3,1.1,0.267,0.4,0.6,0.652,1,1,0.2,0,0.9,,2.1
190,Derek Oestreicher,24,,0.3,0.8,0.368,0.3,0.8,0.389,0,0,0,0.4,0.5,0.769,0.5,0.1,0.1,0.1,0.4,,1
191,Thomas Officer,27,,0.9,2.4,0.391,0.7,1.5,0.475,0.2,0.9,0.25,0.7,1.2,0.576,1.1,1.1,0.5,0,,,2.8
192,Don Offutt,29,,1.3,3.1,0.407,0.3,0.8,0.455,0.9,2.4,0.391,0.2,0.4,0.5,1.4,0.5,0.2,0.1,,,3.7
193,Walter Offutt,94,29.5,2.9,6.7,0.436,1.9,3.6,0.509,1.1,3.1,0.351,2.1,2.8,0.733,3.1,1.5,1.1,0.1,1.3,2,9
194,Ike Ofoegbu,83,,2.1,4.4,0.482,1.8,3.6,0.495,0.3,0.8,0.426,2.2,3.2,0.686,4.2,0.7,0.7,0.4,,,6.8
195,John Ofoegbu,67,,1.8,3.5,0.508,1.8,3.5,0.508,0,0,,1.5,2.3,0.656,3.2,0.5,0.2,0.5,,,5.1
196,Uche Ofoegbu,79,16.2,1.7,3.7,0.457,1.2,2.5,0.483,0.5,1.1,0.4,0.9,1.4,0.649,2.9,0.7,0.5,0.2,1,1.7,4.8
197,Dennis Ofori,58,,0.7,1.6,0.451,0.6,1.2,0.493,0.1,0.3,0.3,0.6,1,0.614,1.3,0.6,0.8,0.1,,,2.1
198,Edwin Ofori,24,,2.3,6.6,0.352,1.6,3.3,0.494,0.7,3.3,0.213,0.9,1.9,0.478,2.1,0.7,0.3,0.1,,,6.3
199,Kwame Ofori,57,,1.8,4.6,0.377,0.8,2.1,0.393,0.9,2.6,0.365,0.4,0.6,0.618,1.1,2,0.6,0,,,4.8
200,Barry Ogalue,8,6.6,1.4,2.4,0.579,1.4,2.3,0.611,0,0.1,0,0.5,0.9,0.571,1,0.5,0.1,0.1,0.4,0.5,3.3
201,Kudus Ogbara,98,,0.7,2,0.366,0.7,1.7,0.394,0,0.2,0.167,0.5,0.8,0.588,1.9,0.4,0.4,0.5,1,,2
202,Dennis Ogbe,123,17.2,2.7,4.3,0.61,2.3,3.3,0.699,0.3,1,0.32,1.4,1.9,0.714,3.7,0.5,0.4,0.5,1,2.4,7
203,Kenneth Ogbe,66,13.1,1.5,3.1,0.468,0.6,1.3,0.446,0.9,1.8,0.484,1.2,1.6,0.72,1.3,0.6,0.3,0.1,0.6,1.3,5
