ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
458,Eric Carpenter,36,,0.4,1.1,0.368,0.3,0.8,0.407,0.1,0.3,0.273,0.1,0.2,0.714,0.8,0.1,0.1,0.2,,,1
459,Griffyn Carpenter,2,11,0.5,2,0.25,0.5,1,0.5,0,1,0,1.5,2,0.75,2.5,2,0.5,0,1,1.5,2.5
460,Hunter Carpenter,48,,0.8,1.8,0.471,0.4,0.5,0.783,0.5,1.3,0.355,0.5,0.8,0.676,0.4,0.6,0.2,0,,,2.6
461,Jared Carpenter,69,,1.3,3.1,0.401,0.9,2.2,0.419,0.3,0.9,0.355,0.4,0.7,0.54,2.2,0.8,0.4,0.1,,,3.2
462,Kareem Carpenter,56,,5.6,11,0.511,5.6,11,0.511,0,0,,4.1,7.3,0.567,10.4,1.2,1,0.4,,,15.4
463,Kenny Carpenter,62,15.1,1.8,4.5,0.399,1.3,3,0.451,0.5,1.5,0.298,0.6,0.9,0.655,2.1,1,0.4,0.1,0.8,1.1,4.6
464,Matt Carpenter,61,,1,2.3,0.457,1,2,0.488,0.1,0.3,0.235,0.3,0.4,0.615,1.8,0.3,0.2,0.2,,,2.4
465,Mike Carpenter,5,,,0.6,,,0,,0,0.6,0,,,,0.4,0.2,0,0,,,0
466,T.J. Carpenter,115,28.4,3.5,9.5,0.368,1.8,4,0.451,1.7,5.5,0.309,1.9,2.8,0.688,4.4,1.9,0.8,0.1,2.1,2.9,10.6
467,Tommy Carpenter,92,10.6,1,2,0.525,1,1.8,0.557,0,0.2,0.143,0.3,0.6,0.542,1.8,0.9,0.3,0.2,0.8,1.1,2.4
468,Aaron Carr,120,,2.5,6.1,0.403,1.5,3.6,0.412,1,2.5,0.389,1.6,2.2,0.721,2.6,1.2,0.4,0.1,,,7.5
469,Alex Carr,58,11.8,0.5,1.8,0.267,0.1,0.5,0.259,0.4,1.3,0.269,0,0.2,0.222,1.7,0.4,0.4,0.1,0.5,1.6,1.4
470,Alex Carr,16,6.3,0.3,1.6,0.192,0.1,0.4,0.167,0.3,1.3,0.2,0,0,,0.5,0.1,0.2,0.2,0.1,0.8,0.9
471,Antoine Carr,112,30,6.8,12.2,0.557,8.7,15.2,0.575,0.1,0.2,0.6,3.4,4.6,0.746,6.9,2.2,0.9,1.9,2.2,3.4,17.1
472,Austin Carr,74,,13.7,26,0.529,,,,,,,7.1,8.7,0.814,7.3,,,,,,34.6
473,Brandon Carr,13,,0.3,0.6,0.5,0.2,0.2,0.667,0.2,0.4,0.4,0.2,0.2,1,0.5,0,0.1,0,,,1
