ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
52,Brandon Jackson,9,10.6,0.9,2.1,0.421,0.9,2.1,0.421,0,0,,0.2,0.6,0.4,1.9,0.1,0.2,0.1,1.1,2.1,2
53,Brandon Jackson,69,16.9,0.6,1.5,0.41,0.6,1.4,0.434,0,0.1,0,0.6,1.1,0.558,1.1,2.1,0.6,0.1,1.8,0.7,1.9
54,Brian Jackson,115,,4.2,8.8,0.476,2.7,5.1,0.542,1.5,3.8,0.387,2,2.7,0.737,4.4,0.9,0.9,0.4,,,11.8
55,Brian Jackson,107,,3.8,8.3,0.459,2.9,5.9,0.5,0.8,2.4,0.356,3.1,4.1,0.769,4.5,1.3,0.6,0.7,,,11.6
56,Brian Jackson,34,,3.1,6,0.51,0.8,1.8,0.467,2.2,4.2,0.528,1.5,2,0.725,2.7,2.4,0.7,0.1,,,9.8
57,Brian Jackson,98,,1.6,3.1,0.52,1.6,3.1,0.518,0,0,1,1.3,2.1,0.612,2.9,0.4,0.5,0.2,,,4.5
58,Bryan Jackson,13,,0.2,0.5,0.286,0.2,0.4,0.4,0,0.2,0,0.1,0.2,0.333,0.1,0.1,0.4,0,,,0.4
59,Bryce Jackson,30,6.5,0.4,0.9,0.464,0.4,0.6,0.579,0.1,0.3,0.222,0.3,0.4,0.667,0.8,0.1,0,0.1,0.5,1,1.2
60,C.J. Jackson,9,16.7,1.1,3.4,0.323,0.7,1.3,0.5,0.4,2.1,0.211,1,1.4,0.692,1.9,4.3,1.1,0,1.7,1.1,3.7
61,Cameron Jackson,48,10.9,1.6,2.9,0.564,1.6,2.9,0.568,0,0,0,0.8,1.1,0.725,2.4,0.5,0.6,0.4,0.8,2,4.1
62,Carl Jackson,112,,0.7,1.5,0.455,0.7,1.5,0.455,0,0,,0.5,0.9,0.529,1.8,0.3,0.3,0.3,,,1.8
63,Cary Jackson,1,,2,4,0.5,2,3,0.667,0,1,0,1,2,0.5,2,1,1,0,1,,5
64,Cedric Jackson,125,,2.9,7.5,0.391,2.2,5.1,0.432,0.7,2.4,0.305,2.2,3.5,0.636,4.5,3.7,2.3,0.2,3.7,,8.8
65,Cedric Jackson,59,,4.4,10.2,0.431,3,6.2,0.488,1.4,4,0.343,2,2.4,0.845,5.5,1.1,0.5,0.4,,,12.2
