ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
458,Nicholas Paulos,125,25.2,2.8,6.7,0.422,0.7,1.4,0.533,2.1,5.3,0.393,0.5,0.6,0.831,3.1,0.9,0.6,0.3,1,1.9,8.2
459,Brad Paulsen,50,,0.3,1.2,0.224,0.2,0.7,0.297,0,0.4,0.095,0.4,0.7,0.545,1.5,0.3,0.2,0,,,0.9
460,Paige Paulsen,106,,3.1,7.8,0.402,1.7,4,0.43,1.4,3.8,0.372,1.7,2.2,0.755,4.6,1,0.7,0.3,1.5,,9.3
461,Ryan Paulsen,42,,1.4,3.2,0.419,0.1,0.1,0.5,1.3,3.1,0.415,0.2,0.3,0.727,0.8,0.4,0.1,0,,,4.2
462,Billy Paultz,57,,4.7,9.7,0.486,,,,,,,2.5,3.7,0.694,10.6,,,,,,12
463,Dave Paulus,3,,0.3,0.3,1,0,0,,0.3,0.3,1,0,0,,0,0.3,0,0,,,1
464,Greg Paulus,139,,2.7,6.5,0.415,1.2,2.7,0.437,1.5,3.8,0.398,1.7,2.1,0.775,2.1,3.4,1.2,0,1.2,,8.6
465,R.J. Pavlacka,3,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
466,Andrew Pavloff,44,4.4,0.2,0.6,0.321,0.2,0.4,0.421,0,0.2,0.111,0.3,0.3,0.786,0.9,0.2,0,0.2,0.3,0.6,0.7
467,Alexsandar Pavlovic,23,,0.4,1.5,0.294,0.2,0.5,0.333,0.3,1,0.273,0.3,0.6,0.615,0.9,0.3,0.1,0,,,1.5
468,Drago Pavlovic,10,,0.7,1.9,0.368,0.7,1.8,0.389,0,0.1,0,0.5,0.7,0.714,0.6,0.3,0.1,0.1,,,1.9
469,Mirko Pavlovic,29,,4.4,9.4,0.474,3.8,7.6,0.5,0.7,1.8,0.365,2.2,3.6,0.615,4.4,2.3,0.9,0.2,,,11.8
470,Ozren Pavlovic,22,8.9,0.8,2.9,0.27,0.4,1.2,0.296,0.4,1.6,0.25,0.8,0.9,0.895,1.4,0.4,0.2,0.1,1,0.8,2.7
