ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
25,Scott Machado,132,32.7,4,9.3,0.429,3.1,6.6,0.466,0.9,2.7,0.342,3.3,4.4,0.74,3.9,6.7,1.4,0.1,3.3,1.8,12.2
26,Bryan Machamer,11,,0.4,1.2,0.308,0.4,0.8,0.444,0,0.4,0,0,0.2,0,0.7,0.4,0,0,,,0.7
27,Matthew Mache,3,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
28,Michael Mache,8,2,0.1,0.4,0.333,0.1,0.4,0.333,0,0,,0.1,0.3,0.5,0.5,0,0,0,0,0,0.4
29,Marshall Macheledt,7,1.6,0.1,0.3,0.5,0.1,0.3,0.5,0,0,,0,0,,0.4,0,0,0.1,0,0.1,0.3
30,Brent Machowiak,44,,0.4,1.1,0.375,0.2,0.6,0.357,0.2,0.5,0.4,0.2,0.3,0.583,0.8,0.7,0.3,0,,,1.2
31,Carmen Maciareillo,31,,1.2,2.9,0.422,0.7,1.5,0.489,0.5,1.4,0.349,0.5,0.8,0.708,1.6,1,0.3,0,,,3.5
32,Car. Maciariello,26,,3.7,10.7,0.343,1.7,4.8,0.349,2,5.8,0.338,1.7,2.4,0.726,3.8,2.2,0.9,0.2,,,11
33,Carmen Maciariello,51,,2.5,6.4,0.385,0.9,2.1,0.448,1.5,4.4,0.356,1.2,1.7,0.693,2.1,1.4,0.6,0.1,,,7.7
34,Genesis Maciel,91,18.7,2.3,5.9,0.388,1.2,2.9,0.423,1.1,3,0.353,0.7,0.9,0.709,2.3,0.9,0.3,0.2,1.2,1.2,6.3
35,Pedro Maciel,28,22.5,2.1,5.4,0.391,1.1,2.5,0.437,1,2.9,0.35,1.2,1.6,0.733,1.9,3,1.1,0.1,2,2.5,6.4
36,Pedro Maciel,50,11.9,0.4,1.2,0.35,0.1,0.2,0.455,0.3,1,0.327,0.2,0.3,0.615,0.8,1.2,0.3,0,0.7,1.9,1.3
37,Andre Mack,1,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
38,Angelo Mack,4,,0.5,0.8,0.667,0.5,0.8,0.667,0,0,,0,0,,2,0,0,0,,,1
39,Brant Mack,79,,0.5,1.7,0.304,0.3,0.8,0.387,0.2,1,0.237,0.5,0.7,0.673,1.2,1,0.4,0.1,,,1.8
40,Connie Mack,102,,1.4,3,0.477,1.4,3,0.482,0,0,0,1.1,2,0.555,3.2,0.3,0.2,0.5,,,4
41,Doneal Mack,145,28.4,2.8,6.9,0.413,1.2,2.3,0.506,1.6,4.5,0.365,0.9,1.4,0.66,1.9,1,0.6,0.4,0.7,0.6,8.2
42,Edward Mack,57,,4,10.3,0.386,2.8,6.9,0.401,1.2,3.4,0.356,2.8,4.3,0.653,3.9,2.4,2,0.4,,,11.9
43,Eugene Mack,15,,0.9,2.1,0.419,0.9,1.7,0.5,0,0.3,0,0.5,0.6,0.778,0.5,0.6,0.2,0.1,,,2.2
44,Giovanni Mack,24,9.3,0.5,1.4,0.382,0.3,0.7,0.353,0.3,0.7,0.412,0.4,0.6,0.643,0.9,0.6,0.3,0,0.3,0.7,1.8
45,Holland Mack,41,,0.1,0.5,0.316,0.1,0.4,0.375,0,0.1,0,0.1,0.2,0.5,0.6,0.1,0,0,,,0.4
46,Isaac Mack,51,23.2,2.5,6.8,0.372,1.9,4.5,0.417,0.7,2.3,0.286,1.1,1.6,0.675,2.1,2,0.8,0,2,1.8,6.8
47,Jimmy Mack,18,,1.3,2.6,0.5,1.1,1.8,0.576,0.2,0.7,0.308,1.1,1.4,0.731,0.6,1.4,0.5,0,,,3.8
48,Joshua Mack,52,6.4,2.6,7,0.374,1,2.6,0.403,1.6,4.5,0.358,1.1,1.3,0.826,2,2.4,1.1,0,1.3,0.3,8
49,Kajon Mack,76,14.1,1.4,3.5,0.401,1.1,2.2,0.476,0.4,1.3,0.277,0.7,1,0.74,2.1,1,0.6,0.2,0.8,1.3,3.9
50,Ken Mack,3,,0,0.7,0,0,0,,0,0.7,0,0,0,,0,0.3,0,0,,,0
51,Kendell Mack,8,,0.5,0.6,0.8,0.5,0.6,0.8,0,0,,0.4,0.8,0.5,0.5,0,0,0,,,1.4
52,Lamont Mack,65,,4.7,12.3,0.385,2.8,6.5,0.425,2,5.8,0.34,2.5,3.5,0.716,5.4,1.1,0.9,0.3,2.5,,14
53,Marc Mack,63,13.5,1,2.9,0.342,1,2.8,0.35,0,0.1,0.143,0.4,0.9,0.519,2.3,0.2,0.2,0.1,0.9,2.1,2.5
54,Monty Mack,123,,6.2,15.3,0.406,3.5,8,0.445,2.7,7.4,0.364,2.6,3.3,0.792,3.4,2.1,1.3,0.1,,,17.7
55,Myles Mack,128,30.7,4.2,10.2,0.413,2.4,5.2,0.456,1.9,5.1,0.369,2.6,3.1,0.858,2.8,3.3,1.6,0.1,2.2,1.7,13
56,Ollie Mack,52,37.9,9.7,18.9,0.514,,,,,,,3.5,4.8,0.737,4.3,,,,,,23
57,Sam Mack,60,26.4,5.1,10.7,0.474,4.2,8.9,0.473,0.9,1.9,0.477,3.7,5,0.751,6,1.6,1,0.4,2.1,2.8,14.7
58,Shelvin Mack,108,31.5,4.8,11.4,0.419,2.8,5.8,0.48,2,5.6,0.357,2.6,3.4,0.755,4.2,3.3,1.1,0.1,2.2,1.3,14.1
59,Tavares Mack,104,,2.5,4.4,0.573,2.5,4.4,0.573,0,0,,1.1,1.9,0.571,4.1,0.4,0.5,0.5,,,6.2
60,Terrence Mack,113,,2,4.4,0.447,1.9,4.2,0.454,0.1,0.2,0.304,1,1.9,0.528,3.3,0.4,0.5,0.2,,,5
61,Tevin Mack,41,16.5,2.2,6.4,0.349,0.9,2.5,0.369,1.3,3.9,0.335,1.3,2,0.631,2.4,0.4,0.3,0.3,0.7,1.3,7
62,Troy Mack,114,,2.6,5.2,0.51,2.6,5.1,0.514,0,0,0,1.4,2.3,0.61,5.1,0.8,0.5,0.5,,,6.7
63,Ty Mack,51,,5.5,12.2,0.455,4.8,10,0.484,0.7,2.2,0.321,5.3,6.7,0.784,6.3,0.7,0.6,0.2,,,17
64,Ali Mackay,63,3.1,0.2,0.4,0.625,0.2,0.3,0.765,0,0.1,0.286,0.1,0.2,0.545,0.6,0.1,0.1,0,0.1,0.3,0.6
65,Luke MacKay,41,,0.9,2.6,0.349,0.3,0.7,0.433,0.6,1.9,0.316,0.1,0.2,0.556,0.8,0.6,0.2,0,,,2.5
66,Mike Mackell,63,,4.6,8.6,0.536,4.6,8.6,0.536,0,0,,3.2,4.6,0.689,4.5,0.6,0.5,0.2,,,12.4
