ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER,ID,NAME
929,"Chaz Glotta",26,11.3,1.5,4,0.375,0.4,1,0.407,1.1,3,0.364,0.7,1,0.76,0.6,0.4,0.5,0,0.6,1.4,4.8,1.78,1800,"Chaz Glotta"
372,"Chazz Patterson",100,21.4,1.4,4.1,0.343,0.6,1.6,0.397,0.8,2.5,0.31,0.9,1.3,0.72,2.7,1,1,0.3,1.2,1.5,4.5,4.155,3734,"Chazz Patterson"
1958,"Che Bob",9,20.9,3.8,7.2,0.523,3.4,6.1,0.564,0.3,1.1,0.3,2.4,3.8,0.647,5.7,1.2,0.9,1.2,1.6,1.9,10.3,9.531,461,"Che Bob"
3704,"Cheddi Mosely",69,26.3,3.6,8.8,0.411,1.5,2.9,0.528,2.1,5.9,0.355,1.5,2,0.736,2.2,1.1,0.9,0.1,1.6,1.7,10.8,5.069,3429,"Cheddi Mosely"
1172,"Chevez Goodwin",9,10.3,0.9,1.9,0.471,0.9,1.8,0.5,0,0.1,0,0.6,1.1,0.5,2.4,0,0.3,0.4,0.4,2.3,2.3,2.951,1829,"Chevez Goodwin"
2392,"Chimezie Metu",42,20.6,3,5.8,0.516,3,5.8,0.521,0,0,0,1.6,2.7,0.593,4.4,0.6,0.7,1.7,1.2,2.5,7.6,7.695,3269,"Chimezie Metu"
2405,"Chivarsky Corbett",42,24.6,3,7.2,0.418,1.4,3.1,0.465,1.6,4.2,0.383,1.4,1.8,0.763,4.5,0.8,0.6,0.5,1,1.7,9,7.377,1007,"Chivarsky Corbett"
1524,"Chris Atkinson",40,15,1,3.8,0.265,0.4,1.3,0.32,0.6,2.5,0.238,0.7,0.9,0.743,1.1,1.8,0.8,0,0.8,1.5,3.3,2.54,198,"Chris Atkinson"
257,"Chris Baldwin",8,7.3,0.8,1.9,0.4,0.8,1.6,0.462,0,0.3,0,0.1,0.1,1,2.4,0.1,0.1,0.5,0.4,1.5,1.6,2.883,248,"Chris Baldwin"
521,"Chris Barnes",5,6.4,0.6,1.6,0.375,0.6,1.2,0.5,0,0.4,0,0,0.2,0,0.8,0.2,0.2,0,0.6,0.8,1.2,0.434,281,"Chris Barnes"
696,"Chris Barton",40,16.3,1.2,3.2,0.359,0.8,1.8,0.457,0.4,1.5,0.241,1.3,1.7,0.765,1.6,0.7,0.2,0,0.9,1.9,4,1.985,300,"Chris Barton"
2058,"Chris Bolden",86,23.2,2.4,6.9,0.354,1.3,3.2,0.401,1.1,3.6,0.311,0.5,0.8,0.672,2.1,1.2,0.7,0.1,1.2,1.8,6.5,3.356,469,"Chris Bolden"
2317,"Chris Boucher",47,25.8,4.4,8,0.549,3.3,4.9,0.672,1.1,3,0.35,2.5,3.8,0.672,7.3,0.4,0.7,2.9,1.2,2.7,12.4,13.835,494,"Chris Boucher"
2406,"Chris Bowling",10,7.2,0.3,2.5,0.12,0,0.6,0,0.3,1.9,0.158,0.2,0.6,0.333,1.1,0.2,0.2,0.2,0.3,0.5,1.1,0.064,503,"Chris Bowling"
2604,"Chris Brady",110,16.2,2.2,4.1,0.524,2.1,4,0.539,0,0.2,0.2,0.8,1.2,0.669,4.2,0.3,0.4,0.9,1,2.1,5.2,5.852,535,"Chris Brady"
1223,"Chris Chiozza",78,22.8,1.9,5.1,0.363,1,2.4,0.403,0.9,2.7,0.325,1.1,1.7,0.682,2.5,3.3,1.2,0,1.5,2.1,5.7,6.127,869,"Chris Chiozza"
1513,"Chris Clarke",30,22.9,2.9,5.9,0.494,2.8,5.4,0.521,0.1,0.5,0.2,2.4,3.5,0.679,6.3,2,0.9,0.1,1.5,2.1,8.4,9.355,899,"Chris Clarke"
1611,"Chris Clemons",39,32.3,6.6,15.4,0.429,3.4,6.9,0.487,3.2,8.5,0.382,3.3,3.9,0.85,3.7,2.1,1.6,0.4,2.2,2.3,19.8,10.45,914,"Chris Clemons"
1662,"Chris Clover",28,5.9,0.5,2.1,0.241,0.3,1.1,0.281,0.2,0.9,0.192,0.2,0.3,0.625,0.6,0.1,0.3,0,0.5,0.7,1.4,0.124,924,"Chris Clover"
1782,"Chris Cokley",78,19.7,4.4,7.8,0.564,4.4,7.8,0.565,0,0,0,1.8,2.6,0.703,5.5,1,0.8,0.7,1.2,2.2,10.6,9.86,947,"Chris Cokley"
2010,"Chris Collins",9,6.4,0.4,1.2,0.364,0.2,0.2,1,0.2,1,0.222,0.1,0.2,0.5,0.6,0.2,0.1,0,0.3,0.9,1.2,0.58,962,"Chris Collins"
2011,"Chris Collins",51,11.8,0.8,2.1,0.383,0.8,2,0.402,0,0.1,0,0.7,1.5,0.514,1.4,0.8,0.3,0,0.8,1.4,2.4,1.441,962,"Chris Collins"
271,"Chris Davenport",108,25.6,3.6,7,0.521,3,5,0.59,0.7,1.9,0.341,2.3,3.2,0.724,6.3,2.5,0.7,1.2,2.8,2.7,10.2,10.874,1124,"Chris Davenport"
272,"Chris Davenport",10,14.7,1.8,4.6,0.391,1.7,4.5,0.378,0.1,0.1,1,1.6,2.8,0.571,2.7,0,0.7,0.2,1.4,2.7,5.3,2.221,1124,"Chris Davenport"
638,"Chris Flemmings",41,32.7,5.7,11.2,0.504,3.8,6.1,0.627,1.9,5.1,0.36,3.7,4.6,0.803,6,1.6,1.5,0.7,1.5,2,16.9,13.451,1558,"Chris Flemmings"
1081,"Chris Harrison-Docks",82,28.1,3.1,8.3,0.372,1,2.6,0.4,2,5.7,0.359,1.7,2.1,0.806,1.9,2.2,0.5,0,1.8,1.6,9.9,4.397,2044,"Chris Harrison-Docks"
673,"Chris Jenkins",65,18.5,2,5.6,0.366,0.3,0.7,0.457,1.7,4.8,0.352,0.2,0.4,0.577,1,0.4,0.4,0.1,0.5,1.1,6,2.483,2407,"Chris Jenkins"
673,"Chris Jenkins",65,18.5,2,5.6,0.366,0.3,0.7,0.457,1.7,4.8,0.352,0.2,0.4,0.577,1,0.4,0.4,0.1,0.5,1.1,6,2.483,2408,"Chris Jenkins"
675,"Chris Jenkins",63,27.8,3.5,7.6,0.453,2.2,4.5,0.489,1.3,3.2,0.402,2.3,3.2,0.734,5.5,1.3,0.8,0.3,1.4,2.5,10.5,8.957,2407,"Chris Jenkins"
675,"Chris Jenkins",63,27.8,3.5,7.6,0.453,2.2,4.5,0.489,1.3,3.2,0.402,2.3,3.2,0.734,5.5,1.3,0.8,0.3,1.4,2.5,10.5,8.957,2408,"Chris Jenkins"
1624,"Chris Jones",57,34.6,2.8,6.2,0.446,2.2,4.8,0.471,0.5,1.4,0.363,2.7,3.7,0.742,4.4,4.9,2,0.1,2.5,0.8,8.7,10.319,2519,"Chris Jones"
1625,"Chris Jones",66,26.8,3.6,8.7,0.414,3.2,7.2,0.446,0.4,1.5,0.26,2.2,3.3,0.685,4,4.3,1.9,0.1,2.7,2.3,9.8,8.595,2519,"Chris Jones"
1628,"Chris Jones",106,11.1,1,2.6,0.402,1,2.4,0.421,0,0.2,0.158,0.6,0.8,0.678,2.1,0.5,0.3,0.1,0.5,1.2,2.6,2.612,2519,"Chris Jones"
1630,"Chris Jones",106,19.5,2.2,5,0.433,1.5,2.9,0.521,0.6,2.1,0.309,1,1.6,0.642,2.2,1.4,0.3,0.3,0.7,1.9,6,4.321,2519,"Chris Jones"
1631,"Chris Jones",59,28,3.9,10.1,0.387,2.5,6.2,0.405,1.4,3.9,0.358,2.5,3.4,0.746,3.1,3.2,2.1,0.1,1.8,2.5,11.8,8.264,2519,"Chris Jones"
410,"Chris Kendrix",66,24.8,2.5,6.2,0.404,1.4,3,0.473,1.1,3.2,0.338,2.9,3.6,0.791,4.2,0.9,0.8,0.5,1.6,2.1,9,6.522,2633,"Chris Kendrix"
889,"Chris Lewis",130,27.5,1.9,4.2,0.46,1.3,2.5,0.525,0.6,1.7,0.366,1.1,1.6,0.713,3.6,0.7,0.6,0.2,1,0.6,5.6,5.257,2866,"Chris Lewis"
890,"Chris Lewis",8,15.4,2.9,4.4,0.657,2.9,4.3,0.676,0,0.1,0,0.6,1.1,0.556,3.9,0.9,0.5,1.8,1.1,1.9,6.4,8.376,2866,"Chris Lewis"
891,"Chris Lewis",18,6.2,0.6,1.3,0.458,0.4,0.8,0.5,0.2,0.6,0.4,0.4,0.7,0.615,0.5,0.9,0.3,0,0.5,0.4,1.9,1.441,2866,"Chris Lewis"
1427,"Chris McComber",64,13.3,1,2.7,0.382,0.3,0.5,0.645,0.7,2.2,0.324,0.2,0.3,0.619,1.3,0.4,0.1,0.1,0.3,1.5,3,2.082,3156,"Chris McComber"
106,"Chris Palombizio",10,10,0.9,3.3,0.273,0.5,1.4,0.357,0.4,1.9,0.211,0.8,1,0.8,1.9,0.5,0.6,0.1,0.5,0.8,3,2.304,3707,"Chris Palombizio"
1561,"Chris Porter-Bunton",45,13.8,1.6,3.2,0.503,1.2,2.5,0.505,0.4,0.8,0.5,0.8,1.2,0.655,2.3,0.6,0.5,0.1,0.6,2.4,4.4,3.973,3863,"Chris Porter-Bunton"
628,"Chris Reyes",79,14.5,1.8,3.4,0.539,1.8,3.3,0.544,0,0.1,0.375,1.1,1.8,0.61,3.5,0.6,0.3,0.6,0.8,1.3,4.8,5.171,4007,"Chris Reyes"
1296,"Chris Robinson",54,15.2,1.4,4.1,0.35,0.9,2.1,0.409,0.6,2,0.287,0.5,1,0.5,2.6,0.6,0.3,0.1,0.7,1.6,3.9,3.095,4090,"Chris Robinson"
1297,"Chris Robinson",120,27.8,5.4,11.4,0.468,4.4,8.5,0.519,1,3,0.323,2.1,3.1,0.689,5.5,1.9,1.7,0.4,2.1,2.8,13.8,10.39,4090,"Chris Robinson"
1242,"Chris Shields",21,20.5,2.5,5.2,0.486,1.9,3.4,0.563,0.6,1.8,0.342,0.6,0.7,0.8,2.7,1.4,0.3,0.2,1.4,2.6,6.2,4.883,4364,"Chris Shields"
3625,"Chris Sullivan",34,5.9,0.5,1.3,0.386,0.1,0.3,0.333,0.4,1,0.4,0.1,0.1,1,0.8,0.2,0.3,0,0.2,0.6,1.5,1.47,4633,"Chris Sullivan"
595,"Chris Thomas",100,30.1,5,10.6,0.472,4.4,8.4,0.528,0.6,2.2,0.263,2.9,5.2,0.559,4.7,2.6,1.1,0.5,2.9,2.7,13.5,7.972,4753,"Chris Thomas"
596,"Chris Thomas",64,14,1.4,3.7,0.386,1.3,3.1,0.426,0.1,0.6,0.179,1.2,2,0.58,3,0.4,0.4,0.3,0.8,1.9,4.1,3.271,4753,"Chris Thomas"
598,"Chris Washburn",96,19.5,2,4.5,0.439,1.9,4.4,0.443,0.1,0.2,0.333,1.6,3.1,0.524,4.1,1.1,1.1,0.8,1.5,2.6,5.6,5.817,5065,"Chris Washburn"
1892,"Chris Williams",8,10.3,1.1,3.1,0.36,1,1.6,0.615,0.1,1.5,0.083,0.3,0.3,1,0.8,0,0.4,0,0.4,0.5,2.6,0.745,5212,"Chris Williams"
3132,"Chris Wray",59,15.2,2,3.5,0.56,2,3.5,0.563,0,0,0,0.5,1.3,0.355,3.3,0.5,0.9,0.7,0.8,1.7,4.4,5.63,5353,"Chris Wray"
747,"Christavious Gill",90,28,3.9,9.9,0.389,2.1,4.9,0.439,1.7,5.1,0.341,2.6,3.4,0.761,2.3,2.1,1.5,0,1.5,1.7,12.1,6.131,1775,"Christavious Gill"
3036,"Christen Cunningham",73,32.2,3.9,9.2,0.43,3.5,7.4,0.469,0.5,1.8,0.266,3.7,4.5,0.82,2.5,4.1,1.1,0.1,2.4,1.6,12,7.613,1064,"Christen Cunningham"
171,"Christian Adams",16,5.7,0.6,1.8,0.31,0.6,1.6,0.346,0,0.2,0,0.4,0.6,0.6,0.4,0.4,0.2,0,0.8,0.4,1.5,0.042,21,"Christian Adams"
470,"Christian Albright",28,12.6,1.8,4.1,0.443,1.6,3.4,0.469,0.2,0.7,0.316,0.4,0.6,0.647,2.8,0.8,0.3,0.3,1,1.8,4.3,3.872,70,"Christian Albright"
1339,"Christian Benzon",88,8.5,0.7,1.4,0.465,0.7,1.4,0.475,0,0.1,0.2,0.5,1,0.523,1.6,0.4,0.2,0.1,0.4,1,1.9,2.016,370,"Christian Benzon"
2546,"Christian Bradford",8,25.6,3.1,9,0.347,2.5,6.1,0.408,0.6,2.9,0.217,1,1.4,0.727,2.5,2.9,0.8,0,3,1.1,7.9,3.079,526,"Christian Bradford"
375,"Christian Davis",32,7.8,0.4,1.6,0.255,0.4,1.5,0.271,0,0.1,0,0.7,1.1,0.611,1.4,0,0.1,0.2,0.7,1.5,1.5,0.576,1142,"Christian Davis"
451,"Christian Ellis",9,25.2,3.4,7,0.492,3.4,6.8,0.508,0,0.2,0,2.6,5.8,0.442,3.8,3.1,1,0.2,3.1,3.2,9.4,5.362,1429,"Christian Ellis"
96,"Christian Hairston",101,15.8,2.2,3.8,0.574,2.2,3.7,0.584,0,0.1,0.125,0.9,1.6,0.591,3.8,0.7,0.4,0.2,1.1,1.9,5.3,5.401,1941,"Christian Hairston"
1038,"Christian Harrison",23,5.4,0.3,0.6,0.429,0.2,0.5,0.455,0,0.1,0.333,0.3,0.4,0.6,1,0.1,0.4,0.1,0.2,0.7,0.8,1.381,2039,"Christian Harrison"
430,"Christian James",43,12.2,1.5,3.2,0.474,0.7,1.8,0.416,0.8,1.4,0.55,0.8,1.2,0.66,2.2,0.8,0.5,0.1,1,1.3,4.6,3.894,2378,"Christian James"
1632,"Christian Jones",80,15.7,2.1,4.2,0.49,2.1,4.2,0.493,0,0.1,0.25,0.8,1.4,0.578,3,0.7,0.4,0.4,1,1.3,5,4.356,2518,"Christian Jones"
2193,"Christian Juzang",4,13.5,0.5,3.8,0.133,0.3,1,0.25,0.3,2.8,0.091,0.5,0.5,1,1.5,1,0.3,0.3,0.5,1.3,1.8,1.173,2587,"Christian Juzang"
238,"Christian Keeling",7,28,5.4,10.6,0.514,4.3,8,0.536,1.1,2.6,0.444,2.1,3.9,0.556,6.3,1.7,0.6,0,2.6,0.9,14.1,9.281,2617,"Christian Keeling"
500,"Christian Kessee",88,22.1,3,7.7,0.385,1.3,3.4,0.391,1.6,4.3,0.38,1.5,1.9,0.793,1.9,1.5,0.5,0,1.6,2.1,9.1,3.803,2642,"Christian Kessee"
1676,"Christian Lutete",36,11.6,1.3,3.6,0.354,0.6,1.3,0.458,0.7,2.3,0.293,0.3,0.4,0.688,2.5,0.5,0.1,0.1,0.6,0.7,3.5,3.033,2965,"Christian Lutete"
70,"Christian Mackey",65,11.4,1.4,2.6,0.535,1.3,2.3,0.578,0.1,0.4,0.261,0.9,1.3,0.69,2.4,1,0.2,0.4,1,2.3,3.8,3.894,2986,"Christian Mackey"
995,"Christian Matthews",5,7.4,1.2,3.2,0.375,0.6,2,0.3,0.6,1.2,0.5,1.6,2.2,0.727,0.6,0.2,0.2,0.6,0.6,1.4,4.6,1.662,3111,"Christian Matthews"
1248,"Christian Pino",24,1.6,0.1,0.5,0.154,0.1,0.3,0.286,0,0.3,0,0.1,0.2,0.5,0.1,0.2,0,0,0.2,0.2,0.3,-0.207,3832,"Christian Pino"
203,"Christian Sanders",97,13.3,0.7,2.2,0.322,0.5,1.5,0.369,0.2,0.7,0.229,0.8,1,0.788,1.3,1.5,0.4,0,0.9,1.1,2.4,2.337,4236,"Christian Sanders"
931,"Christian Sengfelder",72,31.6,4.1,8.8,0.46,2.4,4.3,0.555,1.7,4.5,0.369,1.5,2.1,0.721,5.8,0.8,0.7,0.4,1.4,2.7,11.3,9.33,4326,"Christian Sengfelder"
456,"Christian Terrell",6,19.8,1.3,5,0.267,1.2,2.3,0.5,0.2,2.7,0.063,0.7,0.7,1,2.7,1.8,0.8,0,1.7,1.3,3.5,2.852,4730,"Christian Terrell"
456,"Christian Terrell",6,19.8,1.3,5,0.267,1.2,2.3,0.5,0.2,2.7,0.063,0.7,0.7,1,2.7,1.8,0.8,0,1.7,1.3,3.5,2.852,4731,"Christian Terrell"
457,"Christian Terrell",77,21.7,3.1,7,0.44,2,4.1,0.486,1.1,2.9,0.376,1.3,1.8,0.716,3.3,1.8,0.8,0.3,1.1,1.5,8.5,7.019,4730,"Christian Terrell"
457,"Christian Terrell",77,21.7,3.1,7,0.44,2,4.1,0.486,1.1,2.9,0.376,1.3,1.8,0.716,3.3,1.8,0.8,0.3,1.1,1.5,8.5,7.019,4731,"Christian Terrell"
1689,"Christian Turner",10,13.4,0.9,2.2,0.409,0.9,2.1,0.429,0,0.1,0,0.5,0.6,0.833,1.5,2.9,0.8,0,1.1,1.8,2.3,4.351,4902,"Christian Turner"
394,"Christian Vital",8,27.9,2.1,7.1,0.298,0.9,2.3,0.389,1.3,4.9,0.256,1.4,2,0.688,2.6,1,1.3,0.3,1.3,3.1,6.9,3.859,4990,"Christian Vital"
1899,"Christian Williams",30,9,0.6,1.9,0.31,0.5,1.5,0.318,0.1,0.5,0.286,0.3,0.4,0.769,1.4,1.1,0.4,0,0.5,0.6,1.7,2.195,5211,"Christian Williams"
1900,"Christian Williams",95,18.4,2.6,6.9,0.373,1.5,3.6,0.412,1.1,3.3,0.33,1.5,1.8,0.818,1.9,1.3,1,0.1,1.3,1.6,7.7,4.158,5211,"Christian Williams"
2463,"Christian Willis",6,5.8,0.5,1.3,0.375,0.3,0.5,0.667,0.2,0.8,0.2,0.2,0.2,1,0.5,0.3,0.2,0,1,1,1.3,0.223,5280,"Christian Willis"
2548,"Christian Wilson",49,24.1,3.2,9.1,0.357,2.7,6.8,0.401,0.5,2.3,0.223,3.5,5.1,0.683,2.9,3,1.1,0.1,2,2,10.5,5.153,5289,"Christian Wilson"
878,"Christion Thompson",38,16.8,1.1,3.1,0.353,0.4,1.1,0.395,0.7,2,0.329,0.7,1.2,0.609,2.4,1,0.6,0.2,0.7,2.3,3.6,3.815,4797,"Christion Thompson"
93,"Christopher Galbreath Jr.",8,15.4,2.5,6,0.417,2.4,5.4,0.442,0.1,0.6,0.2,1.4,1.6,0.846,5,0.5,0.9,0.3,2.3,2.5,6.5,5.306,1683,"Christopher Galbreath Jr."
602,"Christopher Thomas",36,17.2,1.5,3.7,0.41,1.1,1.9,0.559,0.5,1.8,0.258,0.4,0.7,0.615,2.3,0.5,0.2,0.2,0.6,1.4,4,3.308,4752,"Christopher Thomas"
244,"Chuba Ohams",4,5.3,0.3,0.8,0.333,0.3,0.5,0.5,0,0.3,0,0,0.3,0,0.3,0.5,0,0,0.5,1,0.5,0.078,3635,"Chuba Ohams"
562,"Chuchu Enechionyia",3,4.3,0.3,1.3,0.25,0.3,0.7,0.5,0,0.7,0,0,0.7,0,1.3,0,0,0.3,0,0,0.7,0.632,1440,"Chuchu Enechionyia"
955,"Chuck Champion",6,11,0.3,1.8,0.182,0.2,1,0.167,0.2,0.8,0.2,0.2,0.3,0.5,0.5,0.3,0.3,0,0.7,1,1,-0.017,830,"Chuck Champion"
714,"Chuck Ester",65,19.4,2.2,4.5,0.495,2,3.8,0.514,0.3,0.7,0.391,0.9,1.6,0.571,4,1.1,0.7,0.4,1.4,1.8,5.7,6.122,1459,"Chuck Ester"
156,"CJ Walker",10,15.2,2.4,4.7,0.511,1.8,2.9,0.621,0.6,1.8,0.333,1.9,2.3,0.826,1.8,1.7,1.1,0,0.8,2.2,7.3,5.918,5021,"CJ Walker"
1901,"Clarence Williams",41,15,1.6,3.5,0.441,1.4,3,0.463,0.2,0.5,0.318,0.5,0.7,0.714,3.2,0.5,0.5,0.3,1.4,1.7,3.8,3.875,5213,"Clarence Williams"
4291,"Clay Byrd",45,18.6,1.6,4.6,0.351,0.1,0.3,0.333,1.5,4.3,0.352,0.4,0.4,0.895,0.9,0.6,0.2,0.1,0.6,1.3,5.1,2.203,718,"Clay Byrd"
280,"Clay Verk",12,14.3,1.3,3.8,0.333,1.1,2.9,0.371,0.2,0.8,0.2,0.8,2.1,0.4,2.8,0.3,0.2,0.2,1.1,2.3,3.5,1.788,4978,"Clay Verk"
3156,"Clayton Custer",22,16.9,2.3,4.7,0.495,1.3,2.4,0.538,1,2.3,0.451,1.2,1.6,0.743,1.7,1.7,0.5,0,0.8,1.2,6.9,5.128,1079,"Clayton Custer"
1165,"Cleon Roberts",105,30.3,3.2,8.1,0.394,1.6,3.7,0.42,1.6,4.4,0.373,2,2.7,0.757,3,1.1,1.4,0.3,1.4,2.6,10,6.174,4072,"Cleon Roberts"
3193,"Clevon Brown",10,10.1,1,2.3,0.435,0.5,1,0.5,0.5,1.3,0.385,0.1,0.1,1,1.9,0.1,0,0.5,0.6,1.2,2.6,2.593,602,"Clevon Brown"
1621,"Clifton Powell",6,14.2,1.5,4.7,0.321,1.2,3.5,0.333,0.3,1.2,0.286,0.5,0.8,0.6,2.8,0.8,0.5,0,1.3,2.2,3.8,2.447,3873,"Clifton Powell"
633,"Clive Allen",10,16.3,2.1,5.7,0.368,1.3,3.4,0.382,0.8,2.3,0.348,1,1.4,0.714,1.8,1.3,0.3,0.5,1.7,1.8,6,2.808,89,"Clive Allen"
1336,"Cody Benzel",42,9,1.5,3.3,0.439,0.2,0.4,0.667,1.2,3,0.411,0.1,0.1,0.75,0.5,0.4,0.3,0.1,0.2,0.8,4.2,2.315,368,"Cody Benzel"
1595,"Cody Helgeland",11,31.5,3.5,8,0.443,1.5,2.7,0.567,2,5.3,0.379,2.3,2.4,0.962,3.7,1.8,1.1,0.2,1.3,2.5,11.4,8.763,2101,"Cody Helgeland"
854,"Cody John",38,19.2,2.1,5.2,0.404,1.8,3.2,0.545,0.3,2,0.173,0.9,1.6,0.6,1.9,1.7,0.4,0.2,1.2,1.3,5.5,3.28,2427,"Cody John"
294,"Cody Kelley",8,14.4,0.6,2.4,0.263,0.1,0.5,0.25,0.5,1.9,0.267,0.3,1,0.25,1.9,2,0.4,0,1.4,1.9,2,2.279,2625,"Cody Kelley"
656,"Cody Martin",52,20.6,2,4.3,0.469,2,4.1,0.486,0.1,0.3,0.214,0.9,1.6,0.583,3.5,1.9,0.9,0.4,1.2,2,5.1,6.333,3062,"Cody Martin"
625,"Cody Schwartz",40,21.1,2.1,5.7,0.363,0.5,1.2,0.457,1.5,4.5,0.339,0.6,0.8,0.75,2.4,0.9,0.4,0.2,0.6,2.2,6.2,4.2,4287,"Cody Schwartz"
3149,"Cody Stetler",80,10.5,1.3,2.9,0.451,1.3,2.8,0.46,0,0.1,0.273,0.8,1.3,0.637,2.5,0.5,0.2,0.4,0.7,2,3.5,3.271,4578,"Cody Stetler"
1581,"Cody Wichmann",101,16.4,1.8,3.9,0.446,0.5,0.9,0.523,1.3,3.1,0.424,0.4,0.5,0.725,1.8,0.8,0.4,0.1,0.4,1.4,5.2,4.396,5174,"Cody Wichmann"
507,"Cole Gentry",9,18.2,1.1,3.7,0.303,0.4,1.1,0.4,0.7,2.6,0.261,0.8,1.1,0.7,2,2.1,0.4,0,1.1,1.2,3.7,3.376,1736,"Cole Gentry"
3082,"Cole Huff",107,23.7,3.2,7.3,0.439,1.8,3.6,0.499,1.4,3.7,0.38,1.7,2.1,0.813,4.6,0.6,0.5,0.4,1,2.2,9.5,7.427,2266,"Cole Huff"
1349,"Cole Long",9,10.4,0.7,2.3,0.286,0.7,1.4,0.462,0,0.9,0,0.4,0.4,1,2,0.1,0.3,0,0.3,1.7,1.8,1.834,2925,"Cole Long"
795,"Cole Martinez",91,9.8,1,2.6,0.403,0.4,0.7,0.532,0.7,1.9,0.356,0.7,0.8,0.886,0.8,0.5,0.3,0,0.3,0.9,3.5,2.259,3083,"Cole Martinez"
4002,"Cole Murray",96,19,2.4,5.4,0.447,0.4,0.7,0.609,2,4.7,0.422,0.3,0.3,0.774,2.2,0.6,0.3,0.2,0.5,1.7,7,5.232,3474,"Cole Murray"
412,"Cole Walton",57,10.2,0.6,1.5,0.409,0.6,1.5,0.414,0,0,0,0.4,0.7,0.553,1.9,0.4,0.2,0.2,0.5,1.6,1.6,2.22,5046,"Cole Walton"
1087,"Cole Welle",16,2.9,0.6,1.3,0.476,0.6,1.3,0.5,0,0.1,0,0.1,0.4,0.167,0.8,0,0.1,0,0,0.5,1.3,0.881,5123,"Cole Welle"
192,"Coleman Edwards",35,11.6,0.7,2.4,0.282,0.3,0.9,0.273,0.4,1.5,0.288,0.3,0.5,0.625,1,0.8,0.3,0,0.7,1.8,2.1,1.24,1389,"Coleman Edwards"
1783,"Colin Slater",10,15.5,1.5,5,0.3,0.9,2.2,0.409,0.6,2.8,0.214,1.6,2,0.8,0.9,0.9,0.3,0,1.4,2.1,5.2,0.598,4428,"Colin Slater"
1255,"Collin Goss",23,4.1,0.2,0.7,0.333,0.2,0.6,0.357,0,0,0,0.1,0.2,0.5,0.7,0.1,0.1,0.2,0.2,0.6,0.5,0.82,1838,"Collin Goss"
1133,"Collin Hartman",83,17.7,1.5,3.1,0.471,0.8,1.3,0.563,0.7,1.7,0.4,0.5,0.7,0.714,2.7,1,0.6,0.4,0.7,2.1,4.1,5.342,2052,"Collin Hartman"
1677,"Collin Luther",57,9.4,0.4,1.3,0.316,0.2,0.5,0.407,0.2,0.9,0.265,0.3,0.4,0.727,1.5,0.4,0.2,0,0.4,1.1,1.4,1.609,2966,"Collin Luther"
2004,"Collin Smith",11,22.5,3.1,6.1,0.507,2.8,5.3,0.534,0.3,0.8,0.333,1.5,2.8,0.516,6,0.5,0.9,0.7,1.5,2.7,7.9,8.133,4448,"Collin Smith"
3210,"Collin Stewart",106,13.5,1.8,4.9,0.371,0.9,2.1,0.438,0.9,2.8,0.32,1.1,1.4,0.752,1.5,0.5,0.4,0.3,0.9,1.2,5.6,2.563,4584,"Collin Stewart"
933,"Collin Weaver",20,4.7,0.5,1.6,0.313,0.2,0.3,0.6,0.4,1.4,0.259,0.1,0.1,1,0.9,0.2,0.2,0,0.2,0.4,1.5,1.334,5110,"Collin Weaver"
335,"Colter Lasher",94,22.5,3.7,8,0.458,2.7,5.1,0.517,1,2.9,0.353,1.1,1.7,0.675,3.9,1.6,0.8,0.3,1.6,1.9,9.5,7.134,2793,"Colter Lasher"
1880,"Colton Blevins",6,8.2,2,3.7,0.545,2,3,0.667,0,0.7,0,1.8,2.7,0.688,3,0.5,0.2,0.2,0.3,0.7,5.8,4.807,445,"Colton Blevins"
303,"Colton Ray-St Cyr",98,15.3,1.7,4,0.437,1.2,2.3,0.535,0.5,1.7,0.301,0.8,1.4,0.589,3.4,1.2,0.7,0.3,1,1.5,4.8,5.237,3966,"Colton Ray-St Cyr"
1060,"Colton Weisbrod",32,22.5,3.6,7.3,0.496,3.6,7.2,0.504,0,0.1,0,2.2,3.4,0.657,5,0.6,0.6,0.2,1.3,2.3,9.5,6.806,5120,"Colton Weisbrod"
171,"Connar Tava",111,25.4,3.3,6.1,0.536,3.3,5.9,0.553,0,0.2,0.115,2.7,4.1,0.657,5.1,2.4,1,0.3,2.4,2.6,9.3,8.442,4686,"Connar Tava"
1635,"Conner Avants",40,20,2.7,5.3,0.502,2.5,4.8,0.516,0.2,0.6,0.391,1.6,2.3,0.681,3.4,0.4,0.5,0.2,1.2,3,7.1,4.901,215,"Conner Avants"
1129,"Conner Frankamp",65,14.2,1.5,4.1,0.371,0.5,1.2,0.455,1,2.9,0.337,0.6,0.7,0.886,1.1,1.1,0.3,0.1,0.2,0.8,4.6,3.209,1618,"Conner Frankamp"
164,"Conner Hall",5,5,0.6,1.6,0.375,0,0.2,0,0.6,1.4,0.429,0.2,0.4,0.5,0.2,0,0,0,0.6,1,2,0.014,1952,"Conner Hall"
1289,"Conner Toolson",9,27.9,5.3,10.9,0.49,3.4,5.7,0.608,1.9,5.2,0.362,2.7,3.6,0.75,3.8,1.8,1.8,0.4,1.2,2.6,15.2,10.817,4848,"Conner Toolson"
