ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER
3201,Barry Stewart,141,34.2,3.5,9.1,0.379,1.5,3.6,0.41,2,5.5,0.359,2.4,3.3,0.743,3.8,2.1,1.1,0.2,1.8,0.5,11.4,7.335
1316,Bart Benton,28,1.3,0.1,0.5,0.2,0,0.2,0.2,0.1,0.4,0.2,0,0.1,0.5,0,0,0,0,0.2,0.1,0.3,-0.451
2869,Baryn Houston,67,7.5,0.6,2.2,0.276,0.3,1,0.343,0.3,1.2,0.218,0.2,0.4,0.536,1.3,0.2,0.1,0,0.2,0.7,1.7,1.082
359,Bashir Ahmed,10,23,3.9,9.9,0.394,2.1,5.5,0.382,1.8,4.4,0.409,2.6,3.9,0.667,6.1,1.3,0.6,0.3,2.6,2.9,12.2,7.544
3139,Basil Brown,52,7.8,0.6,1.7,0.356,0.5,1.1,0.441,0.1,0.6,0.194,0.8,1.2,0.689,1.1,0.4,0.3,0,0.3,0.7,2.2,1.491
2465,Basil Smotherman,75,15.8,1.7,3.1,0.541,1.5,2.5,0.617,0.1,0.5,0.195,0.6,1,0.581,2.7,0.9,0.5,0.1,0.6,1.8,4,4.555
854,Basil Thompson,51,14.4,1.8,4.6,0.39,1.7,3.8,0.448,0.1,0.8,0.119,1.7,2.3,0.741,3.2,0.4,0.3,0.4,1.3,1.8,5.4,3.383
69,Bassey Inameti,112,13.8,1.4,2.6,0.544,1.4,2.6,0.548,0,0,0,0.8,1.3,0.589,2.1,0.4,0.2,0.9,1,1.9,3.6,3.405
3022,Baylee Steele,8,18.9,2,3.5,0.571,2,3.4,0.593,0,0.1,0,0.4,0.6,0.6,4,0.5,1.3,1.1,0.4,2.8,4.4,7.876
909,Baylor Peterson,9,2.6,0.1,0.7,0.167,0.1,0.2,0.5,0,0.4,0,0.1,0.2,0.5,0.1,0,0,0,0.2,0.4,0.3,-0.416
1630,Bear Henderson,28,5.4,0.4,0.8,0.522,0.4,0.7,0.526,0.1,0.1,0.5,0.5,0.8,0.667,0.6,0.2,0.1,0,0.3,1,1.4,1.071
1000,Beau Beech,133,28.7,3.8,9,0.423,1.5,3.2,0.479,2.3,5.8,0.393,1.8,2.4,0.761,5.1,1.4,1.1,0.4,1.7,2.8,11.7,9.168
145,Beau Gamble,18,2.3,0.4,1.2,0.381,0.1,0.3,0.4,0.3,0.9,0.375,0.1,0.2,0.5,0.6,0.6,0.1,0,0.3,0.2,1.3,1.089
849,Beau Levesque,121,17.6,2.3,4.9,0.464,1.5,2.9,0.523,0.8,2,0.378,1.5,2,0.775,3.4,1.1,0.4,0.1,1,1.9,6.9,5.745
2140,Beau Rydalch,3,8.3,0.3,2,0.167,0.3,1,0.333,0,1,0,0.7,0.7,1,2,0.3,0.3,0,1,0.3,1.3,0.855
1574,Beloved Rogers,65,16.8,1.1,3.4,0.308,0.3,1.1,0.31,0.7,2.4,0.307,0.4,0.6,0.625,1.3,0.7,0.3,0.1,0.8,1.1,3.2,1.469
380,Ben Aird,125,30.1,4.6,9.1,0.505,4.4,8.6,0.515,0.2,0.5,0.338,2.9,4,0.715,8.2,1.3,0.9,1.5,1.4,2.9,12.3,13.33
608,Ben Allen,117,27.6,1.8,3.9,0.446,1.2,2.3,0.502,0.6,1.6,0.366,0.6,0.8,0.73,3.4,1,0.3,0.4,1.2,0.8,4.7,5.111
760,Ben Allison,94,14.2,1.3,3.2,0.421,1.3,2.8,0.451,0.1,0.4,0.182,1.4,2.4,0.58,2.9,0.5,0.3,0.2,1.2,1.4,4.1,3.004
840,Ben Altit,30,19.6,2,5.2,0.391,1.6,3.6,0.454,0.4,1.6,0.25,0.5,0.7,0.682,2.6,0.5,0.3,1.2,1.7,2.3,5,3.301
1645,Ben Averkamp,114,28.7,4.5,9.7,0.463,4,8.1,0.491,0.5,1.6,0.324,2.5,3.2,0.772,5.6,1.6,0.7,1.3,1.5,2.7,11.9,10.201
1309,Ben Bentil,69,27.9,4.7,10.2,0.455,3.8,7.5,0.503,0.9,2.7,0.324,3.6,4.8,0.761,6.3,0.9,0.6,0.7,1.6,2.7,13.8,9.787
2021,Ben Boggs,86,15.5,1.3,3.3,0.388,0.8,1.7,0.458,0.5,1.7,0.317,1,1.2,0.822,2.2,0.6,0.4,0,0.9,1.4,4.1,2.917
2312,Ben Botts,122,30.3,3.8,8.7,0.439,1.9,4.4,0.432,1.9,4.4,0.445,1.9,2.2,0.853,2.3,1.6,0.8,0.1,1.3,0.8,11.5,6.474
2532,Ben Brackney,94,11.3,1.2,2.9,0.407,0.4,1.1,0.352,0.8,1.7,0.442,0.6,0.6,0.881,1.7,0.3,0.1,0,0.4,0.9,3.6,2.857
3658,Ben Brust,124,26.9,3.2,7.7,0.412,1.3,2.8,0.455,1.9,4.9,0.387,1,1.3,0.827,3.5,1.3,0.7,0,0.8,1,9.3,6.939
580,Ben Carter,84,14.6,1.4,2.9,0.473,1.4,2.8,0.479,0,0,0,1.4,1.7,0.781,3.3,0.9,0.6,0.7,0.9,2,4.1,5.595
1144,Ben Cherry,113,14.4,1.2,3,0.415,0.3,0.8,0.347,1,2.2,0.441,0.5,0.6,0.8,0.8,0.5,0.3,0,0.5,1.2,3.9,2.362
1631,Ben Clifford,87,16.4,1.4,3,0.473,1.2,2.3,0.518,0.3,0.7,0.338,1.2,1.6,0.794,3.2,0.6,0.3,0.5,0.8,2.3,4.4,4.947
2550,Ben Coupet,7,11.4,0.7,2.3,0.313,0.7,1.3,0.556,0,1,0,0.9,1.1,0.75,2.7,1,0,0,0.7,1.1,2.3,2.77
129,Ben Daniels,36,10,0.9,2.7,0.33,0.3,0.8,0.393,0.6,1.9,0.304,0.2,0.3,0.636,1.7,0.4,0.2,0.1,0.7,1,2.6,1.909
1216,Ben Dickinson,68,22.1,3.5,8.1,0.436,3.4,7.2,0.464,0.2,0.8,0.193,1.8,2.7,0.665,4.4,1.5,0.5,0.3,1.9,2.8,9,6.173
1279,Ben Dillard,123,20.8,1.8,4.7,0.382,1,2.4,0.409,0.8,2.3,0.354,2.1,2.5,0.824,1.6,1,0.5,0,0.9,1.8,6.5,3.343
1728,Ben Dowdell,128,23.4,2.3,4.8,0.48,2.3,4.6,0.49,0,0.1,0.167,1.9,3,0.631,4,1.1,0.9,0.4,1.8,1.6,6.5,5.616
1813,Ben Drayton,122,31.1,4.4,9.5,0.461,3.3,6.7,0.502,1,2.8,0.364,2.5,3.5,0.704,2.5,3.1,1.4,0,2.5,1.5,12.3,6.948
72,Ben Eaves,98,10.9,0.9,2.6,0.362,0.5,1.2,0.403,0.5,1.4,0.326,0.5,0.7,0.739,1.9,0.2,0.1,0.2,0.4,0.7,2.9,2.469
89,Ben Eblen,125,11.5,0.5,1.5,0.355,0.5,1.2,0.403,0,0.3,0.125,0.1,0.4,0.375,1.1,1.2,0.5,0.1,0.7,1.2,1.2,1.888
339,Ben Eisenhardt,18,4.6,0.2,0.7,0.25,0.1,0.3,0.4,0.1,0.4,0.143,0.2,0.4,0.571,0.4,0.1,0.1,0.2,0,0.7,0.6,0.679
534,Ben Emelogu,66,19.8,1.9,5.5,0.344,1,2.6,0.385,0.9,2.9,0.307,0.8,1.2,0.688,2.4,1.4,0.6,0.2,1.2,1.6,5.5,3.734
466,Ben Finney,139,30.5,3,7.3,0.412,2.1,4.3,0.488,0.9,2.9,0.3,1.9,3,0.613,5.8,2.2,1.4,0.4,1.6,1,8.7,9.389
1292,Ben Grace,62,10.2,0.7,1.8,0.391,0.1,0.2,0.333,0.6,1.5,0.4,0.4,0.4,0.846,0.8,0.5,0.2,0,0.4,0.7,2.4,1.83
451,Ben Handlogten,109,24,4.1,7.7,0.534,4.1,7.7,0.533,0,0,1,2.4,3.8,0.641,7.6,1.1,1.3,1.1,2,2.8,10.7,11.455
518,Ben Hansbrough,134,35.4,3.7,8.2,0.451,1.7,3.4,0.517,2,4.8,0.405,2.7,3.4,0.782,3.6,3.6,1.1,0.1,1.9,1.3,12,9.808
1474,Ben Hazel,88,15.8,1.2,3.2,0.359,0.4,1,0.437,0.7,2.2,0.325,1,1.3,0.773,1.7,0.5,0.5,0.2,0.7,1,4,2.657
922,Ben Johnson,103,30.2,2.5,5.8,0.429,2.1,4.7,0.449,0.4,1,0.343,1.9,2.6,0.745,4,1,0.6,0.3,1.7,0.9,7.2,5.445
456,Ben Lawson,86,16.3,1.5,2.7,0.572,1.5,2.6,0.578,0,0,0.25,1.2,1.8,0.647,3.1,0.4,0.3,1.7,0.9,2.2,4.2,5.68
1464,Ben Louis,123,18.5,1.1,2.8,0.409,0.9,1.9,0.474,0.3,1,0.282,0.4,0.7,0.622,1.9,1.5,0.8,0.2,1,1.2,3,3.78
636,Ben Martin,42,23.3,1.1,3.3,0.326,0.2,0.4,0.389,0.9,2.9,0.317,0.5,0.6,0.76,1.8,1.3,1,0.1,0.6,1.8,3.5,4.074
1993,Ben McLemore,37,32.2,5.4,10.8,0.495,3.4,6.1,0.553,2,4.7,0.42,3.2,3.7,0.87,5.2,2,1,0.7,2.1,1.9,15.9,11.872
2557,Ben Millaud-Meunier,112,20,2.6,6.6,0.392,0.7,1.7,0.407,1.9,4.9,0.387,1.8,2.1,0.84,2,1,0.5,0,1.2,1,8.8,4.444
2753,Ben Mills,58,4.1,0.5,1.1,0.468,0.5,1.1,0.459,0,0,1,0.2,0.4,0.571,1.1,0.1,0.1,0.1,0.3,0.3,1.2,1.215
2796,Ben Milshtein,22,5.7,0.4,1.3,0.31,0.4,1.3,0.321,0,0,0,0.3,0.6,0.429,1.2,0.1,0,0,0.3,1.1,1.1,0.735
3048,Ben Mockford,108,25.5,3.3,8.6,0.383,0.9,2.2,0.397,2.4,6.4,0.378,1,1.3,0.781,1.4,0.9,0.4,0,0.9,1.1,10,3.929
75,Ben O'Neill,13,1.4,0,0.4,0,0,0.2,0,0,0.2,0,0.1,0.2,0.5,0.3,0,0,0,0.1,0.1,0.1,-0.148
738,Ben Perez,26,9.6,1,3.1,0.338,0.4,0.8,0.55,0.6,2.3,0.267,0.1,0.2,0.75,0.8,0.2,0.4,0.2,0.4,0.7,2.8,1.238
611,Ben Resner,34,3.4,0.2,0.7,0.24,0.1,0.5,0.278,0,0.2,0.143,0.4,0.6,0.7,0.5,0.4,0.1,0,0.8,0.1,0.8,-0.133
801,Ben Richardson,78,22.8,1.7,4.3,0.392,0.6,1.7,0.388,1,2.6,0.394,0.5,0.6,0.82,2,1.8,1.1,0.2,0.8,2.1,4.9,5.151
1229,Ben Robertson,5,4.6,1,1.6,0.625,0.8,1.4,0.571,0.2,0.2,1,0.6,0.6,1,0.8,0,0,0,0.2,0.4,2.8,1.792
196,Ben Sanders,6,4.2,0.7,1.3,0.5,0.5,1,0.5,0.2,0.3,0.5,0.2,0.3,0.5,0.5,0.3,0,0,0.5,0.7,1.7,0.903
1448,Ben Simmons,33,34.9,6.5,11.7,0.56,6.5,11.6,0.561,0,0.1,0.333,6,9,0.67,11.8,4.8,2,0.8,3.4,2.8,19.2,20.366
1549,Ben Simons,125,28.3,3.9,8.7,0.446,2,4,0.502,1.9,4.7,0.399,1.4,1.6,0.867,2.8,1.3,0.6,0.2,1.3,1.5,11,6.712
1934,Ben Smith,125,37.5,4.6,11.3,0.406,2.8,6.3,0.449,1.8,5,0.352,4.9,6,0.808,3.3,4.1,1.8,0.1,2.4,0.5,15.8,9.975
1935,Ben Smith,94,15.1,1.2,3.9,0.312,0.2,0.5,0.451,1,3.4,0.289,0.3,0.5,0.659,1.3,1.1,0.6,0.1,0.8,0.6,3.7,2.444
1936,Ben Smith,70,20.7,2.7,5.9,0.462,1.5,2.6,0.557,1.3,3.3,0.386,1.4,1.9,0.735,2.7,1,0.4,0.2,0.7,1.4,8.2,5.943
3587,Ben Stywall,122,33.9,3.6,7.4,0.484,3.5,6.8,0.507,0.1,0.6,0.227,2.9,4.5,0.638,7.9,1.2,1.2,0.6,2.1,0.7,10.2,10.471
110,Ben Uzoh,141,34.3,4.7,10.3,0.454,3.4,6.8,0.508,1.2,3.5,0.349,3.3,4.2,0.782,5,3,1.1,0.7,2.4,0.4,13.8,10.33
443,Ben Vozzola,36,9.1,1,2.8,0.364,0.5,1.3,0.37,0.5,1.5,0.358,0.2,0.2,1,1,0.9,0.3,0,0.9,0.9,2.8,1.635
1278,Ben Wheeler,110,16.2,1,2.9,0.352,0.5,1.2,0.402,0.6,1.8,0.32,0.2,0.3,0.605,1.9,1.7,0.6,0.1,1.2,0.7,2.9,3.493
1537,Ben Whitlatch,26,2.2,0.3,0.8,0.35,0,0.2,0.2,0.2,0.6,0.4,0,0.1,0.5,0,0,0.1,0,0,0,0.8,-0.019
2531,Ben Wilson,59,33.2,2.6,5.7,0.454,2.6,5.6,0.455,0,0.1,0.333,1.7,2.7,0.646,4.7,2.9,0.9,0.2,1.7,2.2,6.9,7.861
1833,Benas Griciunas,44,9.2,1.3,2.9,0.461,1.2,2.5,0.477,0.2,0.4,0.368,0.4,0.7,0.567,2.3,0.3,0.1,0.4,0.7,1.4,3.2,3.134
1073,Benji Bell,33,10.4,1.2,3,0.394,0.5,1.4,0.356,0.7,1.6,0.426,0.8,1.4,0.556,1,0.9,0.3,0,0.7,0.9,3.8,2.096
2463,Bennett Holley,32,8.6,0.8,2,0.415,0.3,0.5,0.625,0.5,1.5,0.347,0.6,0.8,0.833,1.2,0.3,0,0.1,0.3,1.4,2.8,1.845
1956,Bennie Boatwright,38,24.4,3.6,9.4,0.388,1.8,4.1,0.429,1.9,5.3,0.355,2.2,3,0.752,5,1.1,0.4,0.7,1.4,2.9,11.4,7.823
688,Bennie Rhodes,19,9.7,1.5,3.5,0.424,1.3,2.4,0.543,0.2,1.1,0.15,1.1,1.5,0.69,2.1,0.3,0.2,0,0.6,1.3,4.2,2.601
180,Benny Parker,130,22.4,1.2,3.2,0.382,0.9,2.2,0.431,0.3,1,0.281,0.8,1.1,0.752,1.7,1.7,1.1,0,1,2,3.5,3.795
17,Benny Valentine,77,20.1,3.4,8.7,0.386,2,4.8,0.424,1.3,3.9,0.34,1.6,2.3,0.703,1.9,2.5,1.1,0,2.3,0.8,9.7,4.329
1012,Benquan Petty,5,11.4,0,2.4,0,0,1.2,0,0,1.2,0,1,1.2,0.833,0.6,1.8,0,0,2,1,1,-1.288
1449,Benzor Simmons,121,24.9,3,6.7,0.451,2.6,5.1,0.504,0.5,1.6,0.284,2.8,3.4,0.818,3.9,0.4,0.6,0.2,1.4,1.3,9.3,5.821
1044,Berend Weijs,55,8.6,0.9,1.6,0.534,0.9,1.6,0.54,0,0,0,0.2,0.5,0.346,1.5,0.2,0.1,0.8,0.4,1.2,1.9,2.675
3477,Bernard Morena,91,18.7,2.3,5.1,0.45,2.1,4.4,0.469,0.2,0.7,0.333,1.4,2.3,0.601,3.9,0.8,0.5,0.7,1.8,2.9,6.2,4.917
3622,Bernard Sullivan,79,11.3,1.3,3,0.418,1.2,2.9,0.43,0,0.1,0.182,0.7,1.1,0.6,2,0.3,0.2,0.2,0.7,1,3.2,2.126
855,Bernard Thompson,134,30.1,4.7,10.9,0.434,3.1,6.5,0.482,1.6,4.5,0.364,2.6,3.6,0.706,4.6,1.8,2,0.1,2.1,2.3,13.7,9.005
2840,Biggie Minnis,110,19.8,1.8,4,0.442,1.6,3.4,0.466,0.2,0.6,0.302,0.9,1.7,0.508,2.5,2.3,0.7,0.1,1.7,2.3,4.6,4.441
745,Bik Gill,20,7.2,0.4,1.4,0.296,0.2,0.6,0.333,0.2,0.8,0.267,0.8,1,0.789,1.6,0.2,0.2,0.2,0.8,0.6,1.8,1.428
165,Biko Paris,129,28.5,2,4.9,0.411,1.1,2.6,0.446,0.9,2.3,0.372,1.2,1.6,0.716,1.7,3,0.7,0,1.9,0.7,6.1,4.678
49,Bilal Abdur-Rahim,6,10.5,1.2,2.5,0.467,1,2.3,0.429,0.2,0.2,1,0,0.7,0,1.7,0.8,0.5,0,1.2,1.5,2.5,2.052
1223,Bilal Benn,113,36,3.1,7.5,0.418,2.5,5.3,0.472,0.6,2.2,0.29,1.6,2.3,0.703,6,1.9,1.4,0.3,2.7,0.7,8.5,7.982
1384,Bilal Dixon,125,21.2,2.5,4.8,0.525,2.5,4.8,0.526,0,0,0.333,1.2,2,0.576,6.1,0.4,0.4,1.4,1.1,2.6,6.2,8.5
899,Bill Amis,81,31.4,4.5,8.6,0.521,4.4,8.3,0.528,0.1,0.3,0.318,2.1,2.8,0.735,6.2,1,0.9,1.6,1.9,0.6,11.1,10.703
1392,Bill Clark,126,31.5,4.1,9.3,0.442,2.3,4.1,0.566,1.8,5.2,0.346,2.9,4.1,0.714,5.4,2.2,1.1,0.4,2.1,1.6,12.9,9.792
1393,Bill Clark,39,3.5,0.2,0.8,0.233,0.1,0.4,0.294,0.1,0.3,0.154,0.1,0.1,0.5,0.5,0.3,0.1,0,0.3,0.4,0.5,0.583
1801,Bill Cole,99,21,1.4,3,0.456,0.7,1.1,0.613,0.7,1.9,0.368,0.4,0.6,0.613,2.3,0.9,0.5,0.5,0.5,1.4,3.8,4.789
3080,Bill Curley,126,32.7,5.9,10.4,0.565,5.9,10.4,0.567,0,0,0,4.9,6.3,0.78,7.9,1.3,1,0.7,2.4,3.2,16.7,13.305
5,Bill Eaddy,112,9.8,1.5,3.5,0.419,1.2,2.7,0.431,0.3,0.8,0.378,1.6,2.2,0.717,1.8,0.6,0.7,0,0.3,0.4,4.8,3.573
176,Bill Edwards,50,18.4,2.1,5.6,0.373,1.4,3.4,0.407,0.7,2.1,0.318,0.9,1.1,0.855,3.6,1.2,0.4,0.4,1.7,2,5.8,4.671
610,Billy Allen,88,9.8,0.7,2.1,0.321,0.2,0.5,0.457,0.4,1.6,0.277,0.4,0.4,0.872,1.4,0.6,0.4,0.1,0.4,0.6,2.2,2.121
608,Billy Baron,105,31.8,5.1,11.6,0.439,3,6.2,0.486,2,5.3,0.384,4.2,4.9,0.85,3.9,4,1.1,0,2.3,1.3,16.3,10.613
1727,Billy Blackmon,41,21.1,1.4,2.8,0.487,1.4,2.8,0.496,0,0,0,0.4,1,0.4,5,0.6,0.6,0.9,0.6,1.5,3.1,6.95
3142,Billy Brown,6,14.3,1.5,4.3,0.346,0.8,1.7,0.5,0.7,2.7,0.25,1.2,1.2,1,1.8,1,0.5,0,1.2,0.7,4.8,2.677
1578,Billy Donovan,16,2.8,0,0.6,0,0,0.1,0,0,0.5,0,0.3,0.3,1,0.3,0.2,0.1,0,0.2,0.4,0.3,0.01
287,Billy Garrett,100,29.1,3.5,9.1,0.381,2.4,5.7,0.424,1.1,3.4,0.309,4.4,5.3,0.834,2.7,3.5,0.8,0.2,2.4,2.8,12.4,6.724
725,Billy Giles,42,23.8,3.6,5.8,0.619,3.6,5.7,0.629,0,0.1,0,1.2,2.4,0.505,4.9,0.3,0.5,0.7,1.2,2.6,8.4,7.681
3180,Billy Humphrey,107,29.9,3.2,7.7,0.419,1.5,3.2,0.468,1.7,4.5,0.384,2.1,2.6,0.828,3.7,1.9,1.3,0.3,2,0.2,10.3,7.53
92,Billy Ingram,31,8.4,1,2.6,0.388,0.6,1.1,0.529,0.4,1.5,0.283,0.3,0.5,0.563,1.1,0.3,0.2,0.1,0.6,1.1,2.7,1.39
46,Billy Jackson,32,13.8,0.9,3.2,0.277,0.7,2,0.349,0.2,1.2,0.158,0.8,1.3,0.61,1.2,0.8,0.5,0,1.1,1.4,2.7,0.847
3953,Billy Murphy,46,1.5,0.2,0.6,0.393,0.2,0.3,0.583,0.1,0.3,0.25,0,0,0,0.2,0.1,0,0,0,0.2,0.6,0.523
367,Billy Oliver,58,17,1.2,3.6,0.346,0.4,1,0.441,0.8,2.6,0.309,0.5,0.8,0.652,2.1,0.4,0.3,0.3,0.8,2.5,3.8,2.546
669,Billy Owens,103,35.1,6.9,13.6,0.505,6.4,12.1,0.527,0.5,1.5,0.325,3.7,5.4,0.682,8.8,3.7,2.1,0.9,2.6,2.9,17.9,17.055
994,Billy Pettiford,125,33.1,2.1,4.7,0.451,2,4.3,0.461,0.1,0.4,0.34,1.3,1.8,0.715,5.1,2.6,1.3,0.7,2.4,1,5.7,8.169
323,Billy Reader,86,16.6,2.5,4.8,0.52,2.5,4.8,0.52,0,0,0.5,1,1.4,0.667,3.6,0.6,0.2,0.5,1,2.3,6,5.39
1285,Billy Robinson,90,19.5,2.4,5.1,0.474,2.3,4.4,0.525,0.1,0.7,0.156,0.9,1.4,0.656,3.7,0.5,0.5,0.3,1.2,0.9,5.9,4.802
446,Billy Wampler,38,12.7,1.8,4.4,0.405,0.6,1.6,0.377,1.2,2.8,0.421,0.5,0.7,0.76,1.4,0.6,0.3,0.1,0.7,1.4,5.3,2.993
1331,Billy White,134,27.1,3.9,6.6,0.6,3.8,6.2,0.619,0.1,0.4,0.3,1.6,2.5,0.666,4.6,1.2,1.1,0.8,1.7,1.4,9.7,8.889
1833,BillyDee Williams,18,7.3,0.5,2.2,0.225,0.3,1.3,0.208,0.2,0.9,0.25,0,0.1,0,1.5,0.4,0.2,0.1,0.2,1.2,1.2,1.404
1950,Bimbo Coles,115,33.2,7.6,17.6,0.429,6.3,13.6,0.46,1.3,4,0.324,5.2,6.9,0.748,3.9,4.8,1.9,0.2,3,2.9,21.6,11.455
848,Bira Seck,64,21.6,2.5,4.8,0.529,2.5,4.8,0.528,0,0,1,0.8,1.4,0.556,5.8,0.9,0.4,0.2,1.5,3.5,5.9,7.09
131,Bishop Daniels,63,25.6,3.1,8,0.394,2.7,6.4,0.415,0.5,1.6,0.306,1.7,2.3,0.707,2.9,2.3,0.9,0.4,2.6,2,8.4,4.861
2284,Bishop Mency,68,24.8,1.8,5.3,0.338,0.6,1.4,0.43,1.2,3.9,0.306,0.5,0.9,0.557,2.8,0.9,0.4,0.3,1.2,2,5.3,3.589
1273,Bishop Wheatley,119,27.6,1.4,3.1,0.441,1.4,3,0.456,0,0.1,0.118,1.2,1.7,0.688,3.2,0.9,0.5,0.3,1.2,0.6,4,4.261
893,Bison Dele,96,24.8,5,8.4,0.594,4.1,7.3,0.556,0,0,0,2.4,3.5,0.691,6.5,0.6,0.7,1.2,2,2.8,12.4,9.85
177,BJ Edwards,27,12.7,0.2,1.5,0.125,0.2,1.4,0.132,0,0.1,0,0.1,0.4,0.4,0.9,1.2,0.3,0.1,0.7,1.1,0.5,0.906
1114,BJ Shearry,60,23.5,2.3,5.2,0.43,2.3,5.2,0.434,0,0.1,0,1.1,2,0.559,4.6,0.8,1.1,1.7,1.2,2.8,5.6,7.416
2978,Bjorn Broman,40,28.6,1.7,5.3,0.316,0.4,1.2,0.326,1.3,4.2,0.313,1.2,1.6,0.79,2,2.1,0.8,0,1,2,5.9,4.332
356,Blaise Ffrench,105,23.9,1.5,4,0.37,1.4,3.6,0.387,0.1,0.4,0.214,0.8,1.5,0.534,2.1,2.4,0.9,0.1,1.8,1.5,3.9,3.589
2862,Blaise Staab,49,10.3,1.1,2.5,0.451,1.1,2.4,0.457,0,0.1,0.333,0.4,0.9,0.524,2.4,0.4,0.4,0.1,0.5,1.2,2.7,2.931
612,Blake Allen,95,31.4,3.8,9.4,0.404,1.4,3.2,0.428,2.4,6.2,0.391,0.8,1.2,0.661,3.6,2.9,0.7,0.1,1.3,1.7,10.9,8.412
2514,Blake Bozeman,123,30.2,2.4,7.6,0.315,0.9,2.7,0.334,1.5,4.9,0.304,1.1,1.6,0.713,2.2,2,0.6,0,1.6,2,7.4,3.419
3154,Blake Cushingberry,81,15,1.7,4.4,0.398,0.8,1.4,0.602,0.9,3,0.303,0.8,1.3,0.635,2.5,0.9,0.7,0,1,0.8,5.2,3.785
124,Blake Danielak,23,11.3,1,2.9,0.343,0.4,1.1,0.346,0.6,1.8,0.341,0.1,0.3,0.5,2.1,0.5,0.3,0.2,0.5,1.1,2.7,2.768
335,Blake Davis,30,29.8,2.6,6.6,0.391,1.1,2.3,0.457,1.5,4.2,0.354,1.2,1.5,0.818,3.8,1.7,0.8,0.6,1.3,3.2,7.8,7.272
336,Blake Davis,14,3.4,0.1,0.6,0.111,0,0.1,0,0.1,0.5,0.143,0,0.1,0,0.4,0.3,0.1,0,0.1,0.2,0.2,0.44
766,Blake Foeman,64,8.7,0.5,1.2,0.416,0.3,0.5,0.645,0.2,0.7,0.261,0.3,0.4,0.64,0.6,0.5,0.1,0.1,0.5,1,1.4,1.077
1099,Blake Francis,6,20.2,2.7,6.3,0.421,0.5,1.5,0.333,2.2,4.8,0.448,0.8,1.2,0.714,1.3,1,1,0,0.7,2.3,8.3,5.063
298,Blake Hamilton,62,22.1,3.8,8.9,0.421,2.5,5.4,0.469,1.2,3.5,0.347,2.2,3,0.729,5.2,2.1,1,0.3,2.3,2.4,10.9,8.16
1942,Blake Hibbitts,104,21.9,2.1,5.7,0.377,0.5,1.1,0.478,1.6,4.6,0.352,0.8,1.1,0.75,3,0.4,0.4,0.3,0.7,1.6,6.7,4.596
2347,Blake Hoffarber,132,31.2,3.2,7.2,0.44,1.1,2.1,0.515,2.1,5.2,0.41,1.1,1.4,0.802,3.2,2,0.7,0,1.2,0.5,9.6,7.447
664,Blake Jenkins,134,17.8,2.5,4.5,0.56,2.3,3.8,0.608,0.2,0.7,0.313,1.6,2.5,0.634,3.7,0.8,0.4,0.5,1.2,2.4,6.9,5.937
927,Blake Johnson,4,1.5,0,0.5,0,0,0.3,0,0,0.3,0,0.3,0.5,0.5,0,0.3,0,0,0,0.5,0.3,-0.202
1533,Blake Jolivette,78,21.5,2.2,5.7,0.38,1.7,4.7,0.371,0.4,1,0.423,1,1.4,0.713,2.1,1.6,0.4,0,1.7,1.2,5.7,2.725
810,Blake Kirby,4,5.8,0,2.3,0,0,1.5,0,0,0.8,0,0.8,1,0.75,0.3,0.5,0.3,0,0.8,0.8,0.8,-1.347
1580,Blake McDonald,46,4.2,0.1,0.4,0.278,0.1,0.3,0.25,0,0.1,0.333,0.1,0.2,0.75,0.2,0.4,0.1,0,0.3,0.5,0.4,0.261
2009,Blake McLimans,76,5.5,0.5,1.4,0.346,0.3,0.6,0.568,0.2,0.8,0.19,0.1,0.1,0.833,1,0.1,0.1,0.3,0.2,0.4,1.2,1.413
2382,Blake Metcalf,133,19.1,1.6,2.8,0.556,1.6,2.8,0.559,0,0,0,0.4,1.3,0.335,4.5,0.6,0.5,0.5,0.9,2.1,3.5,5.855
83,Blake Nash,34,12.2,1.1,2.8,0.379,0.6,1,0.606,0.5,1.8,0.258,0.8,1,0.824,0.8,1.1,0.5,0,0.9,1.1,3.4,2.088
1920,Blake Provost,25,5.8,0.2,0.8,0.211,0.1,0.2,0.333,0.1,0.5,0.154,0.1,0.2,0.75,0.4,0.2,0.3,0,0.4,0.5,0.5,0.4
99,Blake Ralling,81,13.3,1,3,0.346,0.6,1.6,0.377,0.4,1.4,0.31,0.7,0.9,0.697,2.1,0.5,0.4,0.1,0.7,2.4,3.2,2.539
636,Blake Reynolds,33,12.2,1.6,3.5,0.47,1.1,2,0.538,0.6,1.5,0.38,0.4,0.6,0.619,2.5,0.6,0.5,0.1,0.6,1,4.2,4.35
286,Blake Sanford,53,20.4,2.6,7.3,0.357,1.1,2.9,0.375,1.5,4.4,0.345,1.2,1.8,0.71,2.1,0.8,0.4,0.1,1.2,1,8,3.059
1450,Blake Simmons,103,30,2.5,5.9,0.428,1.6,3.2,0.506,0.9,2.8,0.339,1.4,1.8,0.774,2.2,2.5,0.7,0.3,1.4,1.9,7.4,5.678
1940,Blake Smith,115,22.4,2.5,6.6,0.378,1.6,4,0.414,0.9,2.7,0.325,1.1,1.6,0.681,3.3,1.7,1.6,0.4,1.6,1.8,7,6.092
